event_id,division_canon,parsed_places,parsed_max_place
2001982001,Mixed Doubles Net,3,3
2001982001,Singles Consecutive Kicks,3,3
2001982001,Singles Freestyle,2,2
2001982001,Singles Net,3,3
2001982001,Team Freestyle,2,2
2001982001,Women's Doubles Net,3,3
2001982001,Women's Singles Net,3,3
2001982003,Open Doubles Net,3,3
2001982003,Open Singles Net,3,3
2001982003,Women's Singles,1,1
2001982004,Freestyle,1,3
2001982004,Open Doubles Net,1,1
2001982005,Open Singles Net,1,1
2001983001,Advanced Doubles,1,1
2001983001,Advanced Singles,1,1
2001983001,Doubles Net,3,3
2001983001,Doubles Ultra,1,1
2001983001,Intermediate Doubles Net,1,1
2001983001,Intermediate Singles Net,1,1
2001983001,Mixed Doubles Net,3,3
2001983001,Open Singles,1,1
2001983001,Open Team,1,1
2001983001,Singles Consecutive Kicks,3,3
2001983001,Singles Freestyle,3,3
2001983001,Singles Net,3,3
2001983001,Singles Ultra,1,1
2001983001,Team Freestyle,3,3
2001983001,Women's Consecutive Kicks,3,3
2001983001,Women's Doubles,1,1
2001983001,Women's Doubles Consecutive,1,1
2001983001,Women's Doubles Net,3,3
2001983001,Women's Freestyle,1,1
2001983001,Women's Singles,1,1
2001983001,Women's Singles Net,3,3
2001983002,Doubles Net,3,3
2001983002,Golf,3,3
2001983002,Mixed Doubles Net,3,3
2001983002,Singles Consecutive Kicks,1,1
2001983002,Singles Freestyle,3,3
2001983002,Singles Net,3,3
2001983002,Team Freestyle,3,3
2001983002,Women's Doubles Net,3,3
2001983002,Women's Singles Net,3,3
2001983005,Open Doubles Net,3,3
2001983005,Open Singles Net,3,3
2001983005,Women's Singles,1,1
2001984001,Advanced Doubles Net,3,3
2001984001,Advanced Singles Net,3,3
2001984001,Doubles Consecutive Kicks,3,3
2001984001,Doubles One-Pass Consecutive Kicks,3,3
2001984001,Golf,3,3
2001984001,Intermediate Doubles Net,1,1
2001984001,Intermediate Freestyle,1,1
2001984001,Intermediate Singles Net,1,1
2001984001,Men's Overall,1,1
2001984001,Mixed Doubles Net,3,3
2001984001,Singles Consecutive Kicks,3,3
2001984001,Singles Freestyle,3,3
2001984001,Team Freestyle,3,3
2001984001,Ultra Doubles Net,3,3
2001984001,Ultra Singles Net,3,3
2001984001,Women's Doubles Consecutive Kicks,2,2
2001984001,Women's Doubles Net,3,3
2001984001,Women's Doubles One-Pass Consecutive Kicks,2,2
2001984001,Women's Freestyle,3,3
2001984001,Women's Golf,3,3
2001984001,Women's Overall,1,1
2001984001,Women's Singles Consecutive Kicks,3,3
2001984001,Women's Singles Net,3,3
2001984001,Women's Ultra Singles Net,3,3
2001984003,Open Singles Net,3,3
2001984003,Women's Singles,1,1
2001984004,Open Singles Net,2,2
2001985001,Advanced Doubles Net,2,2
2001985001,Advanced Singles Net,3,3
2001985001,Doubles Consecutive Kicks,3,3
2001985001,Doubles One-Pass Consecutive Kicks,2,2
2001985001,Golf,3,3
2001985001,Intermediate Singles Net,1,1
2001985001,Men's Overall,3,3
2001985001,Mixed Doubles Net,1,1
2001985001,Singles Consecutive Kicks,3,3
2001985001,Singles Freestyle,3,3
2001985001,Team Freestyle,2,2
2001985001,Ultra Doubles Net,2,2
2001985001,Ultra Singles Net,3,3
2001985001,Women's Doubles Consecutive Kicks,3,3
2001985001,Women's Doubles Net,1,1
2001985001,Women's Doubles One-Pass Consecutive Kicks,2,2
2001985001,Women's Freestyle,1,1
2001985001,Women's Golf,3,3
2001985001,Women's Overall,3,3
2001985001,Women's Singles Consecutive Kicks,3,3
2001985001,Women's Singles Net,3,3
2001985004,Freestyle,1,1
2001985005,Open Doubles Net,1,1
2001985005,Open Singles Net,1,1
2001986001,Singles Freestyle,3,3
2001986001,Team Freestyle,3,3
2001986003,Open Doubles Net,1,1
2001986004,Open Doubles Net,1,1
2001986004,Open Singles Net,1,1
2001987001,Open Doubles Net,1,1
2001987001,Open Singles Net,1,1
2001987002,Open Singles Net,1,1
2001987003,Freestyle,1,1
2001988001,Open Doubles Net,1,1
2001989001,Open Singles Net,1,1
2001990001,Open Doubles Net,1,1
2001991001,Open Singles Net,1,1
2001992001,Freestyle,1,1
2001994001,Open Singles Net,1,1
2001995001,Freestyle,1,1
2001995002,Open Singles Net,1,1
857852604,Intermediate Singles Routines,2,2
857852604,Open Singles Routines,4,5
857874500,Doubles Golf,4,3
857874500,Intermediate Doubles,4,4
857874500,Intermediate Singles,4,4
857874500,Mixed Doubles,4,4
857874500,Novice Doubles-Saturday,2,3
857874500,Open Doubles,4,4
857874500,Open Singles,4,4
857874500,Singles Golf,4,4
857874500,Women's Singles,4,4
857875120,Intermediate Doubles Net,3,3
857875120,Intermediate Singles Freestyle,3,3
857875120,Intermediate Singles Net,3,3
857875120,Mixed Doubles Freestyle,1,1
857875120,Mixed Doubles Net,3,3
857875120,Novice Doubles Net,5,3
857875120,Open Doubles Freestyle,2,2
857875120,Open Doubles Net,3,3
857875120,Open Golf,3,3
857875120,Open Singles Freestyle,3,3
857875120,Open Singles Net,3,3
857875120,Unknown,1,2
857875120,Women's Doubles Net,3,3
857875120,Women's Singles Freestyle,3,3
857875120,Women's Singles Net,3,3
857876215,Intermediate 5-Minute Timed Consecutives,3,3
857876215,Intermediate Singles Net,4,4
857876215,Open 5-Minute Timed Consecutives,3,3
857876215,Open Doubles Net,6,6
857876215,Open Singles Net,6,6
857876215,Women's Singles Net,4,4
857876517,Intermediate Doubles Net,4,4
857876517,Intermediate Golf,4,4
857876517,Intermediate Singles Freestyle,5,5
857876517,Intermediate Singles Net,4,4
857876517,Intermediate Women's Singles Net,4,4
857876517,Mixed Doubles Freestyle,4,4
857876517,Mixed Doubles Net,4,4
857876517,Open Doubles Distance One Pass,4,4
857876517,Open Doubles Freestyle,4,4
857876517,Open Doubles Net,4,4
857876517,Open Golf,4,4
857876517,Open Singles Freestyle,4,4
857876517,Open Singles Net,4,4
857876517,Open Timed Consecutive,4,4
857876517,Open Women's Timed Consecutive,4,4
857876517,Women's Doubles Distance One Pass,4,4
857876517,Women's Doubles Net,4,4
857876517,Women's Golf,4,4
857876517,Women's Open Doubles Freestyle,3,3
857876517,Women's Open Singles Freestyle,4,4
857876517,Women's Singles Net,4,4
857876870,Doubles Golf,17,12
857876870,Open Doubles Net,8,6
857879540,Doubles Net,5,3
857879540,Open Doubles Footbag,5,5
857879540,Open Freestyle,8,8
857879540,Open Golf,3,3
857879540,Open Singles Footbag,4,4
857879540,Singles Freestyle,4,4
857879540,Singles Net,6,3
857880054,Open Singles Net,8,5
857880964,Intermediate Doubles Net,3,3
857880964,Intermediate Footbag Golf,3,3
857880964,Intermediate Singles Freestyle,6,6
857880964,Intermediate Singles Net,4,4
857880964,Intermediate Timed 5-Minute Consecutives,3,3
857880964,Mens Open Singles Freestyle,3,3
857880964,Novice Consecutives,3,3
857880964,Novice Freestyle,6,6
857880964,Open Doubles Freestyle,3,3
857880964,Pro Doubles Net Listing,4,4
857880964,Pro Footbag Golf,4,4
857880964,Pro Singles Net,4,4
857880964,Shred Contest,1,1
857880964,Women's Open Singles Freestyle,4,4
857881519,Golf Doubles Open,3,3
857881519,Golf Singles Advanced,2,2
857881519,Golf Singles Open,3,3
857881519,Net Doubles Advanced,4,4
857881519,Net Doubles Mixed,4,4
857881519,Net Doubles Open,4,4
857881519,Net Singles Advanced,4,4
857881519,Net Singles Open,4,4
857881519,Women's Singles Net,4,4
857881898,Amateur Freestyle,5,5
857881898,Freestyle Shed Contest Winner,1,1
857881898,Golf Results Currently Not Available,1,1
857881898,Intermediate Doubles Net,4,4
857881898,Intermediate Singles Net,4,4
857881898,Novice Doubles Net,4,4
857881898,Novice Singles Net,4,4
857881898,Pro Doubles Freestyle,4,4
857881898,Pro Doubles Net,4,4
857881898,Pro Singles Freestyle,4,4
857881898,Pro Singles Net,4,4
859400929,Intermediate Doubles Net,4,3
859400929,Intermediate Singles Net,4,4
859400929,Novice Singles Net,4,4
859400929,Open Doubles Freestyle,1,1
859400929,Open Doubles Net,4,3
859400929,Open Singles Freestyle,3,3
859400929,Open Singles Net,4,3
859400929,Unknown,1,47
859400929,Women's Singles Net,4,4
859657310,Intermediate Freestyle,4,4
859657310,Novice Freestyle,4,4
859657310,Open Freestyle,3,3
859787898,Beginners Singles,4,4
859787898,Intermediate Doubles,4,4
859787898,Intermediate Singles,6,6
859787898,Open Doubles,4,3
859787898,Open Singles,7,6
859787898,Shred Skills Contest,8,8
859787898,Women's Singles,4,4
859913311,Mixed Doubles,3,3
859913311,Open Doubles,3,3
859913311,Open Singles,3,3
859913311,Women's Singles,3,3
859923755,Intermediate Doubles,8,8
859923755,Intermediate Singles Freestyle,3,3
859923755,Mixed Doubles Net,5,5
859923755,Novice Doubles,3,3
859923755,Open Doubles Net,12,12
859923755,Open Singles Freestyle,4,4
860356126,Advanced 5 Minute Timed Footbag Consecutive,3,3
860356126,Advanced Doubles Footbag Net,4,4
860356126,Advanced Footbag Golf,3,3
860356126,Advanced Singles Footbag Net,4,4
860356126,Mixed Doubles Footbag Net,4,4
860356126,Novice 5 Minute Timed Footbag Consecutive,1,1
860356126,Novice Doubles Footbag Net,4,4
860356126,Novice Footbag Golf,3,3
860356126,Novice Singles Footbag Net,4,4
860356126,Open 5 Minute Timed Footbag Consecutive,4,4
860356126,Open Doubles Footbag Net,4,4
860356126,Open Footbag Golf,4,4
860356126,Open Singles Footbag Net,4,4
860356126,Women's Singles Footbag Net,4,4
865043841,Intermediate Doubles Net,3,3
865043841,Intermediate Singles Net,4,4
865043841,Open Doubles Net,3,3
865043841,Open Freestyle,3,3
865043841,Open Singles Net,3,3
865043841,Women's Freestyle,3,3
873922005,Doubles Net,4,4
873922005,Freestyle,5,6
873922005,Singles Net,3,3
876331623,45-Second Shred,13,13
876331623,Intermediate Singles Freestyle,4,4
876331623,Mixed Doubles Net,2,2
876331623,Open Doubles Net,4,4
876331623,Open Singles Freestyle,4,4
876331623,Unknown,4,4
876336655,Intermediate Singles,5,5
876336655,Novice Singles,4,4
876336655,Open Doubles,8,5
876336655,Open Mixed Doubles,9,5
876336655,Open Singles,30,25
876336655,Women's Doubles,4,4
876336655,Women's Singles,7,7
876356874,Intermediate Doubles Net,14,13
876356874,Intermediate Golf,2,2
876356874,Intermediate Singles Freestyle,9,9
876356874,Intermediate Singles Net,24,19
876356874,Mixed Doubles Freestyle,1,1
876356874,Open Doubles Freestyle,3,3
876356874,Open Doubles Net,18,17
876356874,Open Golf,5,5
876356874,Open Mixed Doubles Net,14,13
876356874,Open Mixed Doubles Net (15 Teams),1,1
876356874,Open Singles Freestyle,8,8
876356874,Open Singles Net,25,24
876356874,Women's Golf,2,2
876356874,Women's Intermediate Singles Net,5,5
876356874,Women's Intermediate Singles Net (6 Competitors),1,1
876356874,Women's Open Doubles Freestyle,1,1
876356874,Women's Open Doubles Net,4,4
876356874,Women's Open Singles Freestyle,5,5
876356874,Women's Open Singles Net,6,6
876590022,Open Doubles,4,4
876590022,Open Golf,4,4
876590022,Open Singles,4,4
876590022,Women's Singles,4,4
876591529,Intermediate Doubles Footbag Net,3,3
876591529,Intermediate Singles Footbag Net,4,3
876591529,Intermediate Singles Freestyle,3,3
876591529,Men's Individual Overall,3,3
876591529,Men's Open Doubles Footbag Net,3,3
876591529,Open Doubles 5-Minute Timed Consecutives,3,3
876591529,Open Doubles Distance One-Pass,3,3
876591529,Open Doubles Freestyle,3,3
876591529,Open Mixed Doubles Footbag Net,3,3
876591529,Open Mixed Doubles Freestyle,3,3
876591529,Open Singles Footbag Net,3,3
876591529,Open Singles Freestyle,3,3
876591529,Women's Individual Overall,3,3
876591529,Women's Intermediate Singles Footbag Net,4,3
876591529,Women's Open 5-Minute Timed Consecutives,3,3
876591529,Women's Open Doubles Distance One-Pass,3,3
876591529,Women's Open Doubles Footbag Net,3,3
876591529,Women's Open Doubles Freestyle,1,1
876591529,Women's Open Singles Footbag Net,3,3
876591529,Women's Open Singles Freestyle,3,3
877061793,Beginner Doubles Net (Sunday) 6 Teams,4,4
877061793,Beginner Singles Net (Saturday) 11 Entrants,4,4
877061793,Intermediate Doubles Net 6 Entrants,4,4
877061793,Intermediate Singles Net 10 Entrants,5,5
877061793,Mixed Doubles Net 12 Teams,5,5
877061793,Open Doubles Net 12 Teams,6,7
877061793,Open Singles Net 16 Entrants,8,9
877061793,Women's Doubles Net,5,5
877061793,Women's Singles Net 9 Entrants,5,5
877848852,Intermediate 5-Min Timed Consecutives,3,3
877848852,Intermediate Doubles Net,3,3
877848852,Intermediate Freestyle,3,3
877848852,Intermediate Singles Net,3,3
877848852,Novice Doubles Net,3,3
877848852,Novice Singles Net,3,3
877848852,Open Freestyle,3,3
879319107,Intermediate Doubles Net,4,4
879319107,Intermediate Freestyle,4,4
879319107,Intermediate Golf,3,3
879319107,Intermediate Singles Net,4,4
879319107,Intermediate Timed Consecutives,4,4
879319107,Mixed Doubles Net,3,3
879319107,Open Doubles Net,4,4
879319107,Open Freestyle,6,6
879319107,Open Golf,4,4
879319107,Open Singles Net,4,4
879319107,Open Timed Consecutives,4,4
879319107,Women's Golf,3,3
879319107,Women's Singles Net,3,3
881872990,Intermediate Doubles Net,3,3
881872990,Intermediate Freestyle,3,3
881872990,Intermediate Singles Net,3,3
881872990,Open Doubles Net,3,3
881872990,Open Freestyle,3,3
881872990,Open Singles Net,3,3
883135865,Intermediate Doubles Net,3,3
883135865,Intermediate Singles Net,4,3
883135865,Open Doubles Net,3,3
883135865,Open Singles Net,4,3
884112176,Amateur Doubles Net,3,3
884112176,Amateur Freestyle,3,3
884112176,Amateur Singles Net,3,3
884112176,Open Doubles,3,3
884112176,Open Freestyle,3,3
884112176,Open Singles,3,3
886044392,Advanced Doubles Net,3,3
886044392,Advanced Singles Net,3,3
886044392,Intermediate Singles Golf,3,3
886044392,Mixed Doubles Net,3,3
886044392,Novice Singles Net,3,3
886044392,Open Doubles Golf,3,3
886044392,Open Doubles Net,3,3
886044392,Open Singles Golf,3,3
886044392,Open Singles Net,3,3
886044392,Unknown,1,12
886044392,Women's Doubles Net,3,3
886044392,Women's Singles Net,3,3
888294869,Advanced 5 Minute Timed Footbag Consecutive,2,2
888294869,Advanced Doubles Footbag Net,4,4
888294869,Advanced Singles Footbag Net,4,4
888294869,Mixed Doubles Footbag Net,4,4
888294869,Novice 5 Minute Timed Footbag Consecutive,1,1
888294869,Novice Doubles Footbag Net,3,3
888294869,Novice Singles Footbag Net,4,4
888294869,Open 5 Minute Timed Footbag Consecutive,3,3
888294869,Open Doubles Footbag Net,4,4
888294869,Open Footbag Golf,4,4
888294869,Open Singles Footbag Net,4,4
888294869,Unknown,1,15
888294869,Women's Singles Footbag Net,4,4
892446131,Intermediate,5,3
892446131,Novice,1,1
892446131,Pro,1,1
892446131,Unknown,1,2
899077904,Intermediate Footbag Freestyle,2,2
899077904,Intermediate Footbag Golf,3,3
899077904,Novice Footbag Golf,3,3
899077904,Open Doubles Footbag Net,3,3
899077904,Open Footbag Freestyle,3,3
899077904,Open Footbag Golf,3,3
899077904,Open Singles Footbag Net,3,3
899722892,Intermediate Doubles Net,3,3
899722892,Intermediate Freestyle,3,3
899722892,Intermediate Singles Net,3,3
899722892,Pro Doubles Net,3,3
899722892,Pro Freestyle,3,3
899722892,Pro Singles Net,3,3
901349509,Draw Partners Net,3,3
901349509,Juggle Golf,3,3
901349509,Unsanctioned Late-Night Fire-Bag Net,4,3
901349509,Women's Champagne Golf,1,1
901687367,Amateur Freestyle,3,3
901687367,Amateur Golf,3,3
901687367,Intermediate Doubles Net,3,3
901687367,Intermediate Net,3,3
901687367,Mixed Net,4,4
901687367,Novice Doubles Net,3,3
901687367,Novice Net,3,3
901687367,Pro Doubles Net,3,3
901687367,Pro Golf,3,3
901687367,Pro Single Freestyle,4,4
901687367,Pro Singles Net,3,3
901687367,Team Freestyle,2,2
903468009,Intermediate Freestyle,3,3
903468009,Intermediate Singles Net,3,3
903468009,Mixed Doubles Net,3,3
903468009,Open Doubles Net,2,2
903468009,Open Freestyle,3,3
903468009,Open Freestyle Shred,3,3
903468009,Open Singles Net,3,3
903468009,Women's Singles Net,3,3
903632480,Intermediate Doubles,6,6
903632480,Intermediate Singles,4,4
903632480,Mixed Doubles,4,4
903632480,Novice Singles,4,4
903632480,Open Doubles,4,4
903632480,Open Singles,8,8
903632480,Women's Doubles,4,4
903632480,Women's Singles,4,4
909186885,Intermediate Consecutive Kicks,3,3
909186885,Intermediate Doubles Net,3,3
909186885,Intermediate Freestyle,3,3
909186885,Intermediate Golf,1,1
909186885,Intermediate Singles Net,3,3
909186885,Junior Consecutive Kicks,2,2
909186885,Novice Doubles Net,3,3
909186885,Novice Singles Net,3,3
909186885,Open Consecutive Kicks,3,3
909186885,Open Doubles Net,3,3
909186885,Open Freestyle,3,3
909186885,Open Golf,3,3
909186885,Open Mixed Doubles Net,2,2
909186885,Open Singles Bowling,3,3
909186885,Open Singles Net,3,3
909186885,Women's Consecutive Kicks,2,2
909186885,Women's Singles Net,2,2
910551956,Intermediate Doubles Net,4,4
910551956,Intermediate Golf,3,3
910551956,Intermediate Singles Freestyle,6,6
910551956,Intermediate Singles Net,13,13
910551956,Novice Doubles Net (Monday),4,4
910551956,Novice Doubles Net (Saturday),4,4
910551956,Novice Doubles Net (Sunday),3,3
910551956,Open Doubles Freestyle,3,3
910551956,Open Doubles Net,8,5
910551956,Open Golf,4,4
910551956,Open Mixed Doubles Net,4,4
910551956,Open Singles Freestyle,8,8
910551956,Open Singles Net,23,19
910551956,Open Women's Doubles Net,6,5
910551956,Open Women's Singles Net,10,10
910551956,Women's Singles Freestyle,2,2
912467534,Intermediate Doubles Footbag Net,2,2
912467534,Intermediate Singles Footbag Net,4,4
912467534,Mixed Doubles Net 9 Teams,4,4
912467534,Novice Doubles Footbag Net,4,4
912467534,Open Doubles Net 10 Teams,6,5
912467534,Open Singles Net 17 Entrants,8,7
912467534,Women's Doubles Net,4,4
912467534,Women's Singles Net,6,5
913061034,Intermediate Division,6,6
913061034,Pro Division,6,6
913061034,Shred Contest,6,6
915561090,Intermediate Doubles Net,6,6
915561090,Intermediate Golf,4,4
915561090,Intermediate Singles Freestyle,18,10
915561090,Intermediate Singles Net,21,9
915561090,Mixed Doubles Freestyle,2,2
915561090,Mixed Doubles Net,12,7
915561090,Open Doubles Distance One-Pass,8,8
915561090,Open Doubles Freestyle,5,5
915561090,Open Doubles Net,27,27
915561090,Open Golf,13,13
915561090,Open Singles Freestyle,20,17
915561090,Open Singles Net,44,44
915561090,Open Timed Consecutives,12,12
915561090,Women's Doubles Distance One-Pass,4,4
915561090,Women's Doubles Net,4,4
915561090,Women's Golf,4,4
915561090,Women's Singles Freestyle,6,6
915561090,Women's Singles Net,10,9
915561090,Women's Timed Consecutives,6,6
916193231,Intermediate Doubles Net,3,3
916193231,Intermediate Singles Freestyle,3,3
916193231,Intermediate Singles Net,4,4
916193231,Open Doubles Net,4,4
916193231,Open Mixte Doubles Net,4,3
916193231,Open Singles Freestyle,3,3
916193231,Open Singles Net,4,4
916977484,Intermediate Golf,3,3
916977484,Intermediate Singles Net,3,3
916977484,Mixed Doubles Net,3,3
916977484,Open Doubles Net,3,3
916977484,Open Golf,3,3
916977484,Open Singles Net,3,3
916977484,Women's Singles Net,3,3
917278465,Intermediate Doubles Net,4,4
917278465,Intermediate Singles Freestyle,8,8
917278465,Intermediate Singles Net,4,4
917278465,Open Doubles Net,4,4
917278465,Open Golf,3,3
917278465,Open Singles Freestyle,8,8
917278465,Open Singles Net,4,4
917741782,Intermediate Doubles Net,3,3
917741782,Intermediate Freestyle,3,3
917741782,Intermediate Singles Net,3,3
917741782,Open Doubles Net,3,3
917741782,Open Freestyle,3,3
917741782,Open Singles Net,3,3
919703711,Advanced Doubles,3,3
919703711,Advanced Singles,3,3
919703711,Intermediate Singles Golf,3,3
919703711,Mixed Doubles,3,3
919703711,Open Doubles,8,8
919703711,Open Doubles Golf,3,3
919703711,Open Singles,30,23
919703711,Open Singles Golf,3,3
919703711,Unknown,1,13
919885513,Intermediate Doubles Net,2,2
919885513,Intermediate Singles Net,4,4
919885513,Open Doubles Net,4,4
919885513,Open Singles Net,4,4
920579000,Intermediate Doubles Net,2,2
920579000,Intermediate Freestyle,4,4
920579000,Intermediate Singles Net,4,4
920579000,Open Doubles Net,4,4
920579000,Open Freestyle,4,4
920579000,Open Golf,2,2
920579000,Open Singles Net,4,4
924977661,Advanced 5 Minute Timed Footbag Consecutive,3,3
924977661,Advanced Doubles Footbag Net,4,4
924977661,Advanced Footbag Golf,3,3
924977661,Advanced Singles Footbag Net,4,4
924977661,Mixed Doubles Footbag Net,4,4
924977661,Open 5 Minute Timed Footbag Consecutive,2,2
924977661,Open Doubles Footbag Net,4,4
924977661,Open Footbag Golf,4,4
924977661,Open Singles Footbag Net,4,4
924977661,Women's Doubles Footbag Net,4,4
924977661,Women's Singles Footbag Net,4,4
929217368,Amateur Golf,4,4
929217368,Intermediate Doubles Net,4,4
929217368,Intermediate Freestyle,3,3
929217368,Intermediate Net,4,4
929217368,Ironman- Greg Nelson,1,1
929217368,Novice Freeestyle,3,3
929217368,Novice Net,4,4
929217368,Pro Doubles Net,4,4
929217368,Pro Golf,4,4
929217368,Pro Singles Freestyle,5,5
929217368,Pro Singles Net,5,5
931840905,Novice Consecutives,3,3
931840905,Novice Doubles Net,3,3
931840905,Novice Freestyle,3,3
931840905,Novice Golf,3,2
931840905,Novice Overall,12,12
931840905,Novice Singles Net,3,3
931840905,Open 5-Minute Timed Consecutives,4,4
931840905,Open Doubles Net,3,3
931840905,Open Freestyle,5,5
931840905,Open Golf,5,5
931840905,Open Overall,7,7
931840905,Open Singles Net,5,5
933099911,Mixed Doubles,3,3
933099911,Open Doubles,3,3
933099911,Open Singles,3,3
933099911,Women's Singles,3,3
933115858,45 Second Shred Contest,5,5
933115858,Intermediate,5,5
933870505,Intermediate Doubles Net,4,4
933870505,Intermediate Freestyle,9,10
933870505,Intermediate Singles Net,8,8
933870505,Pro Doubles Net,5,5
933870505,Pro Freestyle,8,8
933870505,Pro Singles Net,8,8
937727262,Doubles Net,4,3
937727262,Grand Masters Division: :-),7,5
937727262,Mixed Net,9,5
937727262,Shred Heads,1,1
937727262,Singles Net,4,4
937854594,Intermediate Doubles Net,4,4
937854594,Intermediate Singles Net,4,4
937854594,Pro Doubles Net,4,4
937854594,Pro Singles Net,4,4
941418343,Intermediate Doubles Net,7,7
941418343,Intermediate Singles Freestyle,23,21
941418343,Intermediate Singles Net,20,17
941418343,Mixed Doubles Freestyle,3,3
941418343,Mixed Doubles Net,18,17
941418343,Open Distance One Pass,11,11
941418343,Open Doubles Freestyle,4,4
941418343,Open Doubles Net,30,30
941418343,Open Golf,9,9
941418343,Open Singles Freestyle,34,34
941418343,Open Singles Net,48,47
941418343,Open Speed Consecutives,9,9
941418343,Women's Distance One Pass,6,6
941418343,Women's Doubles Net,7,7
941418343,Women's Footbag Golf,3,3
941418343,Women's Intermediate Singles Net,4,4
941418343,Women's Singles Freestyle,9,9
941418343,Women's Singles Net,9,9
941418343,Women's Speed Consecutives,7,7
942013549,Open Singles Freestyle,8,8
944242404,Open Singles Freestyle,8,8
945548940,Mixed Doubles Net,3,3
945548940,Open Doubles Net,6,6
945548940,Women's Doubles Net,3,3
946940201,Intermediate Doubles Net,2,2
946940201,Intermediate Freestyle,3,3
946940201,Intermediate Golf,2,2
946940201,Intermediate Singles Net,5,3
946940201,Novice Freestyle,2,2
946940201,Open Doubles Net,3,3
946940201,Open Freestyle,3,3
946940201,Open Golf,3,3
946940201,Open Singles Net,3,3
947026077,Big Combo,3,3
947026077,Doubles Net,8,3
947026077,Freestyle,9,3
947026077,Singles Net,9,3
947196813,Consecutive Open Mens Doubles,3,3
947196813,Consecutive Open Mens Singles,4,4
947196813,Consecutive Open Women's Doubles,1,1
947196813,Consecutive Under 13 Doubles,2,2
947196813,Consecutive Under 13 Singles,4,3
947196813,Freestyle Open Mens Singles,9,9
947196813,Freestyle Under 13 Boys,4,3
947196813,Net Open Mens Doubles,4,3
947196813,Net Open Mens Singles,4,3
947196813,Net Open Women's Doubles,2,2
947196813,Net Under 13 Doubles,3,3
947196813,Unknown,1,1
947196813,Women's Open Singles Consecutives,4,4
947196813,Women's Open Singles Freestyle,4,4
947196813,Women's Open Singles Net,3,3
948198763,European Rankings For Open Doubles Net,3,3
948198763,European Rankings For Open Freestyle,3,3
948198763,European Rankings For Open Singles Net,3,3
948198763,Intermediate,1,1
948198763,Intermediate Doubles Net,3,3
948198763,Intermediate Freestyle,6,6
948198763,Intermediate Singles Net,2,2
948198763,Open,1,1
948198763,Open Doubles Freestyle,10,7
948198763,Open Doubles Net,5,5
948198763,Open Freestyle,11,11
948198763,Open Golf,6,6
948198763,Open Singles Net,4,4
948198763,Open Women's Freestyle,3,3
948943299,Doubles Net,3,3
948943299,Singles Net,3,3
949991621,Intermediate Singles Freestyle,3,3
949991621,Open Freestyle Shred,5,4
949991621,Open Singles Freestyle,4,4
952906680,Intermédiaire - Double,2,2
952906680,Intermédiaire - Simple,3,3
952906680,Intermédiaire Freestyle,6,6
952906680,Intermédiaire Shred,6,6
952906680,Novice Freestyle,3,3
952906680,Open - Double,6,5
952906680,Open - Simple,10,9
952906680,Open Double Mixte,3,3
952906680,Open Freestyle,4,4
952906680,Shred Contest Open,8,8
953918475,Amateur Freestyle,4,4
953918475,Amateur Golf,2,2
953918475,Intermediate Doubles Net,2,2
953918475,Intermediate Net,5,5
953918475,Novice Doubles Net,1,1
953918475,Novice Net,4,4
953918475,Pro Doubles Net,4,4
953918475,Pro Golf,4,4
953918475,Pro Single Freestyle,5,5
953918475,Pro Singles Net,5,5
953918475,Team Freestyle,3,3
955745735,Doubles Footbag Net,7,5
955745735,Footbag Golf,3,3
955745735,Freestyle,3,3
955745735,Novice Doubles Footbag Net,2,2
955745735,Novice Footbag Golf,1,1
955745735,Novice Freestyle,2,2
955745735,Novice Singles 5 Min. Timed Consecutives,3,3
955745735,Singles Footbag Net,3,3
955831740,Freestyle,8,8
955831740,Intermediate Doubles Net,4,4
955831740,Intermediate Singles Net,4,4
955831740,Pro Doubles Net,3,3
955831740,Pro Singles Net,4,4
957240514,Golf,1,1
957240514,Intermediate Doubles Net,3,3
957240514,Intermediate Singles Net,2,2
957240514,Mixed Doubles Net,3,3
957240514,Open Doubles Net,3,3
957240514,Open Singles Net,3,3
957240514,Women's Doubles Net,2,2
957240514,Women's Singles Net,2,2
957778745,Doubles Net,3,3
957778745,Freestyle,9,9
959353403,Advanced Consecutives:,2,2
959353403,Advanced Freestyle,4,4
959353403,Beginners Consecutives:,3,4
959353403,Beginners Freestyle,4,4
961053916,Intermediate Doubles Net,2,2
961053916,Intermediate Freestyle,6,6
961053916,Intermediate Singles Net,3,3
961053916,Pro Doubles Net,2,2
961053916,Pro Freestyle,7,7
961053916,Pro Singles Net,3,3
961626997,Novice Singles,4,4
961626997,Open Doubles,10,10
961626997,Open Singles,16,13
967817818,Intermediate Doubles Net,3,3
967817818,Intermediate Freestyle,2,2
967817818,Intermediate Golf,1,1
967817818,Intermediate Singles Net,4,4
967817818,Mixed Doubles Net,3,3
967817818,Novice 5-Minute Timed Consecutives,1,1
967817818,Novice Freestyle,3,3
967817818,Novice Golf,3,3
967817818,Open 5-Minute Timed Consecutives,3,3
967817818,Open Doubles Net,6,6
967817818,Open Freestyle,6,6
967817818,Open Golf,5,5
967817818,Open Singles Net,4,4
967817818,Women's 5-Minute Timed Consecutives,2,2
967817818,Women's Singles Net,3,3
972427576,Intermediate Doubles Net,1,1
972427576,Intermediate Singles Net,5,5
972427576,Open Doubles Net,8,7
972427576,Open Singles Net,14,13
972427576,Phat Combo Contest,1,1
