event_id,year,division_canon,division_category,place,competitor_type,person_id,team_person_key,person_canon,team_display_name,coverage_flag,person_unresolved,norm,division_raw
1987_worlds_golden,1987,Open Singles Net,net,2,player,8f420eba-d663-5f06-b0f4-b62bf7550f80,,John Stalberger,,complete,0,open singles net,Open Singles Net
1987_worlds_golden,1987,Open Team Freestyle,freestyle,1,team,,b54020bc-1a1a-5d23-89e1-34617b3514fa|b7c2a69b-7547-5ee6-936e-b675c748d131,__NON_PERSON__,Jim Fitzgerald / Jack Schoolcraft,complete,0,open team freestyle,Open Team Freestyle
1987_worlds_golden,1987,Open Team Freestyle,freestyle,2,team,,886e5b99-bd46-5707-a490-a2e938b09a35|bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,__NON_PERSON__,Bruce Guettich / Greg Cortopassi,complete,0,open team freestyle,Open Team Freestyle
1987_worlds_golden,1987,Open Team Freestyle,freestyle,3,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,open team freestyle,Open Team Freestyle
1987_worlds_golden,1987,Women's Doubles Net,net,1,team,,eccb075a-3997-5288-a805-774d358f5656|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Nancy Reynolds / Tricia George,complete,0,women s dbls net,Women's Dbls Net
1987_worlds_golden,1987,Women's Doubles Net,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,__NON_PERSON__,Constance Constable / Jodi Sebastian,complete,0,women s dbls net,Women's Dbls Net
1987_worlds_golden,1987,Women's Doubles Net,net,3,team,,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82|669a3821-2547-5215-9edd-7965ff400e69,__NON_PERSON__,Suzanne Beauchemin / Linda Burt,complete,0,women s dbls net,Women's Dbls Net
1987_worlds_golden,1987,Women's Overall,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s overall,Women's Overall
1987_worlds_golden,1987,Women's Singles Net,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s sgls net,Women's Sgls Net
1987_worlds_golden,1987,Women's Singles Net,net,2,player,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,,Jodi Sebastian,,complete,0,women s sgls net,Women's Sgls Net
1987_worlds_golden,1987,Women's Singles Net,net,3,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s sgls net,Women's Sgls Net
1988_us_nationals,1988,Open Singles Net,net,1,player,03bcdedb-b187-5ef3-ba2d-e371c1cada15,,Ken Eldrick,,partial,0,open singles net,Open Singles Net
1988_worlds_golden,1988,Men's Overall,net,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,men s overall,Men's Overall
1988_worlds_golden,1988,Mixed Doubles Net,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Tricia George / Dave Robinson,complete,0,mixed dbls net,Mixed Dbls Net
1988_worlds_golden,1988,Mixed Doubles Net,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|df329352-6f3b-5e98-b23b-1af6737d100b,__NON_PERSON__,Constance Constable / Jimmy Caveney,complete,0,mixed dbls net,Mixed Dbls Net
1988_worlds_golden,1988,Mixed Doubles Net,net,3,team,,669a3821-2547-5215-9edd-7965ff400e69|2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,__NON_PERSON__,Linda Burt / Kenneth Shults,complete,0,mixed dbls net,Mixed Dbls Net
1988_worlds_golden,1988,Open Doubles Consecutive,net,1,team,,b7c2a69b-7547-5ee6-936e-b675c748d131|fb644300-e5a4-51ca-962f-e59dad795b03,__NON_PERSON__,Jack Schoolcraft / Pat Castle,complete,0,open dbls consecutive,Open Dbls Consecutive
1988_worlds_golden,1988,Open Doubles Consecutive,net,2,team,,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83|84641a6f-36d4-5857-af3f-827b1f57102f,__NON_PERSON__,Jon Lind / Dennis Ross,complete,0,open dbls consecutive,Open Dbls Consecutive
1988_worlds_golden,1988,Open Doubles Consecutive,net,3,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|64a7a989-aa2c-5a58-b141-e8378be4a962,__NON_PERSON__,Scott Cleere / Andy Linder,complete,0,open dbls consecutive,Open Dbls Consecutive
1988_worlds_golden,1988,Open Doubles Net,net,1,team,,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|d75b5871-83c1-5284-b09d-a5eb5d4377dd,__NON_PERSON__,Kenneth Shults / Mike Harding,complete,0,open dbls net,Open Dbls Net
1988_worlds_golden,1988,Open Doubles Net,net,2,team,,e7b054cf-d4f7-56cb-aafb-26a313fbbc14|eb40c6a6-7e80-5190-b77d-47a47735bc0b,__NON_PERSON__,Dave Robinson / Kevin Courtney,complete,0,open dbls net,Open Dbls Net
1988_worlds_golden,1988,Open Doubles Net,net,3,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,__NON_PERSON__,Mag Hughes / Bill Hayne,complete,0,open dbls net,Open Dbls Net
1988_worlds_golden,1988,Open Freestyle,freestyle,1,player,0858e74f-3f58-51c5-8d9b-4a6f2333c08c,,Rick Reese,,complete,0,open freestyle,Open Freestyle
1988_worlds_golden,1988,Open Singles Consecutive,net,1,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,open sgls consecutive,Open Sgls Consecutive
1988_worlds_golden,1988,Open Singles Consecutive,net,2,player,06e833ec-f06f-50fb-9c56-390ca839e23f,,Fred Barnum,,complete,0,open sgls consecutive,Open Sgls Consecutive
1988_worlds_golden,1988,Open Singles Consecutive,net,3,player,290ed496-1837-57fd-820d-a907ba6ea20b,,John Lind,,complete,0,open sgls consecutive,Open Sgls Consecutive
1988_worlds_golden,1988,Open Singles Freestyle,freestyle,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls freestyle,Open Sgls Freestyle
1988_worlds_golden,1988,Open Singles Freestyle,freestyle,2,player,95643c20-ec23-57a5-a742-5b44534ae959,,Brent Welch,,complete,0,open sgls freestyle,Open Sgls Freestyle
1988_worlds_golden,1988,Open Singles Freestyle,freestyle,3,player,84641a6f-36d4-5857-af3f-827b1f57102f,,Dennis Ross,,complete,0,open sgls freestyle,Open Sgls Freestyle
1988_worlds_golden,1988,Open Singles Net,net,1,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,open sgls net,Open Sgls Net
1988_worlds_golden,1988,Open Singles Net,net,2,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls net,Open Sgls Net
1988_worlds_golden,1988,Open Singles Net,net,3,player,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,Dave Robinson,,complete,0,open sgls net,Open Sgls Net
1988_worlds_golden,1988,Open Singles Net,net,1,player,03bcdedb-b187-5ef3-ba2d-e371c1cada15,,Ken Eldrick,,complete,0,open singles net,Open Singles Net
1988_worlds_golden,1988,Open Team Freestyle,freestyle,1,team,,b54020bc-1a1a-5d23-89e1-34617b3514fa|b7c2a69b-7547-5ee6-936e-b675c748d131,__NON_PERSON__,Jim Fitzgerald / Jack Schoolcraft,complete,0,open team freestyle,Open Team Freestyle
1988_worlds_golden,1988,Open Team Freestyle,freestyle,2,team,,886e5b99-bd46-5707-a490-a2e938b09a35|bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,__NON_PERSON__,Bruce Guettich / Greg Cortopassi,complete,0,open team freestyle,Open Team Freestyle
1988_worlds_golden,1988,Open Team Freestyle,freestyle,3,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,open team freestyle,Open Team Freestyle
1988_worlds_golden,1988,Women's Doubles Net,net,1,team,,eccb075a-3997-5288-a805-774d358f5656|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Nancy Reynolds / Tricia George,complete,0,women s dbls net,Women's Dbls Net
1988_worlds_golden,1988,Women's Doubles Net,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,__NON_PERSON__,Constance Constable / Jodi Sebastian,complete,0,women s dbls net,Women's Dbls Net
1988_worlds_golden,1988,Women's Doubles Net,net,3,team,,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82|669a3821-2547-5215-9edd-7965ff400e69,__NON_PERSON__,Suzanne Beauchemin / Linda Burt,complete,0,women s dbls net,Women's Dbls Net
1988_worlds_golden,1988,Women's Overall,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s overall,Women's Overall
1988_worlds_golden,1988,Women's Singles Net,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s sgls net,Women's Sgls Net
1988_worlds_golden,1988,Women's Singles Net,net,2,player,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,,Jodi Sebastian,,complete,0,women s sgls net,Women's Sgls Net
1988_worlds_golden,1988,Women's Singles Net,net,3,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s sgls net,Women's Sgls Net
1989_worlds_golden,1989,Men's Overall,net,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,men s overall,Men's Overall
1989_worlds_golden,1989,Mixed Doubles Net,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Tricia George / Dave Robinson,complete,0,mixed dbls net,Mixed Dbls Net
1989_worlds_golden,1989,Mixed Doubles Net,net,2,team,,eccb075a-3997-5288-a805-774d358f5656|ca63a7da-a00a-5a83-ae43-2e17b5758fc8,__NON_PERSON__,Nancy Reynolds / Mag Hughes,complete,0,mixed dbls net,Mixed Dbls Net
1989_worlds_golden,1989,Mixed Doubles Net,net,3,team,,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82|bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,__NON_PERSON__,Suzanne Beauchemin / Greg Cortopassi,complete,0,mixed dbls net,Mixed Dbls Net
1989_worlds_golden,1989,Open Doubles Consecutive,net,1,team,,b7c2a69b-7547-5ee6-936e-b675c748d131|fb644300-e5a4-51ca-962f-e59dad795b03,__NON_PERSON__,Jack Schoolcraft / Pat Castle,complete,0,open dbls consecutive,Open Dbls Consecutive
1989_worlds_golden,1989,Open Doubles Consecutive,net,2,team,,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83|84641a6f-36d4-5857-af3f-827b1f57102f,__NON_PERSON__,Jon Lind / Dennis Ross,complete,0,open dbls consecutive,Open Dbls Consecutive
1989_worlds_golden,1989,Open Doubles Consecutive,net,3,team,,8959d778-41d3-554e-a831-6e1f73534b0f|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Chris Ott / Dave Robinson,complete,0,open dbls consecutive,Open Dbls Consecutive
1989_worlds_golden,1989,Open Doubles Net,net,1,team,,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|d75b5871-83c1-5284-b09d-a5eb5d4377dd,__NON_PERSON__,Kenneth Shults / Mike Harding,complete,0,open dbls net,Open Dbls Net
1989_worlds_golden,1989,Open Doubles Net,net,2,team,,e7b054cf-d4f7-56cb-aafb-26a313fbbc14|eb40c6a6-7e80-5190-b77d-47a47735bc0b,__NON_PERSON__,Dave Robinson / Kevin Courtney,complete,0,open dbls net,Open Dbls Net
1989_worlds_golden,1989,Open Doubles Net,net,3,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|b54020bc-1a1a-5d23-89e1-34617b3514fa,__NON_PERSON__,Mag Hughes / Jim Fitzgerald,complete,0,open dbls net,Open Dbls Net
1989_worlds_golden,1989,Open Singles Consecutive,net,1,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,open sgls consecutive,Open Sgls Consecutive
1989_worlds_golden,1989,Open Singles Consecutive,net,2,player,290ed496-1837-57fd-820d-a907ba6ea20b,,John Lind,,complete,0,open sgls consecutive,Open Sgls Consecutive
1989_worlds_golden,1989,Open Singles Consecutive,net,3,player,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,,Greg Cortopassi,,complete,0,open sgls consecutive,Open Sgls Consecutive
1989_worlds_golden,1989,Open Singles Freestyle,freestyle,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls freestyle,Open Sgls Freestyle
1989_worlds_golden,1989,Open Singles Freestyle,freestyle,2,player,84641a6f-36d4-5857-af3f-827b1f57102f,,Dennis Ross,,complete,0,open sgls freestyle,Open Sgls Freestyle
1989_worlds_golden,1989,Open Singles Freestyle,freestyle,3,player,95643c20-ec23-57a5-a742-5b44534ae959,,Brent Welch,,complete,0,open sgls freestyle,Open Sgls Freestyle
1989_worlds_golden,1989,Open Singles Net,net,1,player,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,Dave Robinson,,complete,0,open sgls net,Open Sgls Net
1989_worlds_golden,1989,Open Singles Net,net,2,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,open sgls net,Open Sgls Net
1989_worlds_golden,1989,Open Singles Net,net,3,player,b54020bc-1a1a-5d23-89e1-34617b3514fa,,Jim Fitzgerald,,complete,0,open sgls net,Open Sgls Net
1989_worlds_golden,1989,Open Singles Net,net,1,player,03bcdedb-b187-5ef3-ba2d-e371c1cada15,,Ken Eldrick,,complete,0,open singles net,Open Singles Net
1989_worlds_golden,1989,Open Team Freestyle,freestyle,1,team,,b54020bc-1a1a-5d23-89e1-34617b3514fa|b7c2a69b-7547-5ee6-936e-b675c748d131,__NON_PERSON__,Jim Fitzgerald / Jack Schoolcraft,complete,0,open team freestyle,Open Team Freestyle
1989_worlds_golden,1989,Open Team Freestyle,freestyle,2,team,,886e5b99-bd46-5707-a490-a2e938b09a35|bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,__NON_PERSON__,Bruce Guettich / Greg Cortopassi,complete,0,open team freestyle,Open Team Freestyle
1989_worlds_golden,1989,Open Team Freestyle,freestyle,3,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|95643c20-ec23-57a5-a742-5b44534ae959,__NON_PERSON__,Scott Cleere / Brent Welch,complete,0,open team freestyle,Open Team Freestyle
1989_worlds_golden,1989,Women's Doubles Net,net,1,team,,eccb075a-3997-5288-a805-774d358f5656|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Nancy Reynolds / Tricia George,complete,0,women s dbls net,Women's Dbls Net
1989_worlds_golden,1989,Women's Doubles Net,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,__NON_PERSON__,Constance Constable / Jodi Sebastian,complete,0,women s dbls net,Women's Dbls Net
1989_worlds_golden,1989,Women's Doubles Net,net,3,team,,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82|669a3821-2547-5215-9edd-7965ff400e69,__NON_PERSON__,Suzanne Beauchemin / Linda Burt,complete,0,women s dbls net,Women's Dbls Net
1989_worlds_golden,1989,Women's Overall,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s overall,Women's Overall
1989_worlds_golden,1989,Women's Singles Net,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s sgls net,Women's Sgls Net
1989_worlds_golden,1989,Women's Singles Net,net,2,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s sgls net,Women's Sgls Net
1989_worlds_golden,1989,Women's Singles Net,net,3,player,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,,Jodi Sebastian,,complete,0,women s sgls net,Women's Sgls Net
1990_worlds,1990,Men's Overall,net,1,player,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,Dave Robinson,,partial,0,men s overall,Men's Overall
