qc_rule,qc_detail,event_id,year,division_canon,place,person_canon,norm
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Women's Doubles One-Pass Consecutive Kicks,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Women's Doubles One-Pass Consecutive Kicks,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Team Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Team Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1401624489,2014,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1401624489,2014,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1401624489,2014,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1401624489,2014,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1401624489,2014,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1401624489,2014,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1408070192,2015,Int Circle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1408070192,2015,Int Circle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1447494731,2016,Open Doubles Routines,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1447494731,2016,Open Doubles Routines,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1447494731,2016,Open Doubles Routines,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Intermediate Singles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Intermediate Singles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Intermediate Singles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Intermediate Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1664206719,2023,Intermediate Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1079605499,2004,Open Doubles Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1079605499,2004,Open Doubles Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1079605499,2004,Open Doubles Freestyle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1079605499,2004,Open Doubles Freestyle,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1079605499,2004,Open Doubles Freestyle,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1079605499,2004,Open Doubles Freestyle,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1079605499,2004,Open Doubles Freestyle,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1170456736,2007,Intermediate Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1170456736,2007,Intermediate Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,10,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,11,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381599,2010,Open Doubles,12,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1549597969,2019,Open Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1549597969,2019,Open Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1549597969,2019,Open Doubles,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Consecutive Under 13 Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Consecutive Under 13 Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Consecutive Open Mens Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Consecutive Open Mens Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Consecutive Open Mens Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Net Under 13 Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Net Under 13 Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Net Under 13 Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Net Open Mens Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Net Open Mens Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Net Open Mens Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Net Open Womens Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,947196813,2000,Net Open Womens Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1133888413,2006,Net Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1133888413,2006,Net Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1133888413,2006,Net Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1133888413,2006,Net Doubles,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1286381206,2010,Open Doubles,10,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,884112176,1998,Open Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,884112176,1998,Open Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,884112176,1998,Open Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,884112176,1998,Amateur Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,884112176,1998,Amateur Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,884112176,1998,Amateur Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Intermediate Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Intermediate Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Intermediate Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Novice Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Novice Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Novice Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Open Mixed Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,909186885,1999,Open Mixed Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,859787898,1997,Intermediate Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,859787898,1997,Intermediate Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,859787898,1997,Intermediate Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,859787898,1997,Intermediate Doubles,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,859787898,1997,Open Doubles,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,859787898,1997,Open Doubles,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,859787898,1997,Open Doubles,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,10,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,11,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,12,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,13,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,15,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,16,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,17,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,18,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,19,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,21,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,22,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,23,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,24,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980969461,2001,Open Doubles Net,25,__NON_PERSON__,
