event_id,year,event_name,event_type,sport,division,placement,player_text_raw,player_names_split,team_flag,score_text,source_line
857875120,1997,Western Regional Footbag Championships,mixed,,Women's Singles Routines,1,Sam Conlon (USA),Sam Conlon (USA),,,1. Sam Conlon (USA)
857875120,1997,Western Regional Footbag Championships,mixed,,Women's Singles Routines,2,Evanne LaMarche (Canada),Evanne LaMarche (Canada),,,2. Evanne LaMarche (Canada)
857875120,1997,Western Regional Footbag Championships,mixed,,Women's Singles Routines,3,Lisa Monti (USA),Lisa Monti (USA),,,3. Lisa Monti (USA)
857875120,1997,Western Regional Footbag Championships,mixed,,Intermediate Singles Routines,1,Iain McKechnie (Canada),Iain McKechnie (Canada),,,1. Iain McKechnie (Canada)
857875120,1997,Western Regional Footbag Championships,mixed,,Intermediate Singles Routines,2,Jeff Gran (USA),Jeff Gran (USA),,,2. Jeff Gran (USA)
857875120,1997,Western Regional Footbag Championships,mixed,,Intermediate Singles Routines,3,Forest Schrodt (USA),Forest Schrodt (USA),,,3. Forest Schrodt (USA)
857876870,1997,Eugene Celebration Footbag Tournament,net,,,199,Eugene Celebration Footbag Tournament summary...,Eugene Celebration Footbag Tournament summary...,,,1997 Eugene Celebration Footbag Tournament summary...
857876870,1997,Eugene Celebration Footbag Tournament,net,,,1,"Jim ""Toes"" Fitzgerald/ Jack Schoolcraft","Jim ""Toes"" Fitzgerald|Jack Schoolcraft",1,,"1.  Jim ""Toes"" Fitzgerald/ Jack Schoolcraft"
857876870,1997,Eugene Celebration Footbag Tournament,net,,,2,"Jeff ""Animal"" Johnson/ Steve Dusablon","Jeff ""Animal"" Johnson|Steve Dusablon",1,,"2.  Jeff ""Animal"" Johnson/ Steve Dusablon"
857876870,1997,Eugene Celebration Footbag Tournament,net,,,3,Becca English-Ross/ Dave Bernard III,Becca English-Ross|Dave Bernard III,1,,3.  Becca English-Ross/ Dave Bernard III
857876870,1997,Eugene Celebration Footbag Tournament,net,,,4,Brent Welch/ Brandon Crum,Brent Welch|Brandon Crum,1,,4.  Brent Welch/ Brandon Crum
857876870,1997,Eugene Celebration Footbag Tournament,net,,,4,Aaron Gregg/ Bobby Heiney,Aaron Gregg|Bobby Heiney,1,,4.  Aaron Gregg/ Bobby Heiney
857876870,1997,Eugene Celebration Footbag Tournament,net,,,1,david Butcher,david Butcher,,,1.  david Butcher
857876870,1997,Eugene Celebration Footbag Tournament,net,,,2,Dave Bernard III,Dave Bernard III,,,2.  Dave Bernard III
857876870,1997,Eugene Celebration Footbag Tournament,net,,,3,Jody Welch,Jody Welch,,,3.  Jody Welch
857876870,1997,Eugene Celebration Footbag Tournament,net,,,4,Jack Schoolcraft,Jack Schoolcraft,,,4.  Jack Schoolcraft
857876870,1997,Eugene Celebration Footbag Tournament,net,,,5,Doug Gannon,Doug Gannon,,,5.  Doug Gannon
857876870,1997,Eugene Celebration Footbag Tournament,net,,,6,Brandon Crum,Brandon Crum,,,6.  Brandon Crum
857876870,1997,Eugene Celebration Footbag Tournament,net,,,7,Christy Rapp,Christy Rapp,,,7.  Christy Rapp
857876870,1997,Eugene Celebration Footbag Tournament,net,,,8,Chuck Baldwin,Chuck Baldwin,,,8.  Chuck Baldwin
857876870,1997,Eugene Celebration Footbag Tournament,net,,,9,Steve Dusablon,Steve Dusablon,,,9.  Steve Dusablon
857876870,1997,Eugene Celebration Footbag Tournament,net,,,10,Becca English-Ross,Becca English-Ross,,,10. Becca English-Ross
857876870,1997,Eugene Celebration Footbag Tournament,net,,,11,Aaron Gregg,Aaron Gregg,,,11. Aaron Gregg
857876870,1997,Eugene Celebration Footbag Tournament,net,,,12,Bobby Heiney,Bobby Heiney,,,12. Bobby Heiney
857876870,1997,Eugene Celebration Footbag Tournament,net,,,1,Dave Bernard III/ Brent Welch,Dave Bernard III|Brent Welch,1,,1.  Dave Bernard III/ Brent Welch
857876870,1997,Eugene Celebration Footbag Tournament,net,,,2,Dennis Ross/ Steve Dusablon,Dennis Ross|Steve Dusablon,1,,2.  Dennis Ross/ Steve Dusablon
857876870,1997,Eugene Celebration Footbag Tournament,net,,,3,Doug Gannon/ Jack Schoolcraft,Doug Gannon|Jack Schoolcraft,1,,3.  Doug Gannon/ Jack Schoolcraft
857876870,1997,Eugene Celebration Footbag Tournament,net,,,4,Jody Welch/ Becca English-Ross,Jody Welch|Becca English-Ross,1,,4.  Jody Welch/ Becca English-Ross
857876870,1997,Eugene Celebration Footbag Tournament,net,,,5,david Butcher/ Brandon Crum,david Butcher|Brandon Crum,1,,5.  david Butcher/ Brandon Crum
857876870,1997,Eugene Celebration Footbag Tournament,net,,,5,"Christy Rapp/ Jeff ""animal"" Johnson","Christy Rapp|Jeff ""animal"" Johnson",1,,"5.  Christy Rapp/ Jeff ""animal"" Johnson"
857876870,1997,Eugene Celebration Footbag Tournament,net,,,6,Aaron Gregg/ Bobby Heiney,Aaron Gregg|Bobby Heiney,1,,6.  Aaron Gregg/ Bobby Heiney
857876870,1997,Eugene Celebration Footbag Tournament,net,,,6,Chuck Baldwin/ Chris Eichman,Chuck Baldwin|Chris Eichman,1,,6.  Chuck Baldwin/ Chris Eichman
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,,Open Singles Routines,1,Eric Wulff (USA),Eric Wulff (USA),,,1. Eric Wulff (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,,Open Singles Routines,2,Scott Davidson (USA),Scott Davidson (USA),,,2. Scott Davidson (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,,Open Singles Routines,3,Toby Robinson (USA),Toby Robinson (USA),,,3. Toby Robinson (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,,Open Singles Routines,4,Tu Vu (USA),Tu Vu (USA),,,4. Tu Vu (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,,Open Singles Routines,5,Adrian Verhoef (Canada),Adrian Verhoef (Canada),,,5. Adrian Verhoef (Canada)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,,Open Singles Routines,6,(),(),,,6.   ()
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,,Open Singles Routines,7,David Hillis (USA),David Hillis (USA),,,7. David Hillis (USA)
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,,Open Singles Routines,8,Valeria Davidson (USA),Valeria Davidson (USA),,,8. Valeria Davidson (USA)
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,,,1,Grant Corbett,Grant Corbett,,,1st	Grant Corbett
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,,,2,John Burrage,John Burrage,,,2nd	John Burrage
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,,,3,Trevor Mazzucchelli,Trevor Mazzucchelli,,,3rd	Trevor Mazzucchelli
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,,,4,John Benevoli,John Benevoli,,,4th	John Benevoli
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,,,5,Peter Downs,Peter Downs,,,5th	Peter Downs
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,,Results from the five minute timed consecutives were as follows,1,John Burrage,John Burrage,,,1st	John Burrage
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,,Results from the five minute timed consecutives were as follows,2,Trevor Mazzucchelli,Trevor Mazzucchelli,,,2nd	Trevor Mazzucchelli
857880054,1997,Bedford (Australia) Indoor Footbag Championships,net,,Results from the five minute timed consecutives were as follows,3,Grant Cobett,Grant Cobett,,,3rd	Grant Cobett
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,4,Place,Place,,,4th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,4,Place,Place,,,4th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,4,Place,Place,,,4th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,4,Place,Place,,,4th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,5,Place,Place,,,5th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,6,Place,Place,,,6th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,4,Place,Place,,,4th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,5,Place,Place,,,5th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,6,Place,Place,,,6th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,4,Place,Place,,,4th Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,Dropless,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,Dropless,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,Dropless,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,Dropless,,1,Place,Place,,,1st Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,Dropless,,2,Place,Place,,,2nd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,Dropless,,3,Place,Place,,,3rd Place
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,Dropless,,4,Place,Place,,,4th Place
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,1,Danny Borsky and Emmanuel Bouchard,Danny Borsky and Emmanuel Bouchard,,,1.  Danny Borsky and Emmanuel Bouchard
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,2,Jim Derricott and Scott Milne,Jim Derricott and Scott Milne,,,2.  Jim Derricott and Scott Milne
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,3,Jake Leong and Andy Ronald,Jake Leong and Andy Ronald,,,3.  Jake Leong and Andy Ronald
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,4,Chris Routh and Dave Bernard,Chris Routh and Dave Bernard,,,4.  Chris Routh and Dave Bernard
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,1,Evanne LaMarche and Andy Ronald,Evanne LaMarche and Andy Ronald,,,1.  Evanne LaMarche and Andy Ronald
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,2,Juliet Pendray and Scott Milne,Juliet Pendray and Scott Milne,,,2.  Juliet Pendray and Scott Milne
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,3,Kyle Beauliv and Chard Cook,Kyle Beauliv and Chard Cook,,,3.  Kyle Beauliv and Chard Cook
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,4,Vera DeBaere and Jim Derricott,Vera DeBaere and Jim Derricott,,,4.  Vera DeBaere and Jim Derricott
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,1,Tim Shepard and Frank Gutowski,Tim Shepard and Frank Gutowski,,,1.  Tim Shepard and Frank Gutowski
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,2,Ben Cochrane and Jamie Elliott,Ben Cochrane and Jamie Elliott,,,2.  Ben Cochrane and Jamie Elliott
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,3,Thomas Whitworth and Mike Voightmann,Thomas Whitworth and Mike Voightmann,,,3.  Thomas Whitworth and Mike Voightmann
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,4,Geoff Hand and Jon Hayduk,Geoff Hand and Jon Hayduk,,,4.  Geoff Hand and Jon Hayduk
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,1,Danny Borsky,Danny Borsky,,,1.  Danny Borsky
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,2,Emmanuel Bouchard,Emmanuel Bouchard,,,2.  Emmanuel Bouchard
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,3,Jake Leong,Jake Leong,,,3.  Jake Leong
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,4,Dave Bernard,Dave Bernard,,,4.  Dave Bernard
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,1,Vera DeBaere,Vera DeBaere,,,1.  Vera DeBaere
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,2,Kyle Beauliv,Kyle Beauliv,,,2.  Kyle Beauliv
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,3,Tara Wolczuk,Tara Wolczuk,,,3.  Tara Wolczuk
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,4,Darlene Goodridge,Darlene Goodridge,,,4.  Darlene Goodridge
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,1,Adrian Verhoef,Adrian Verhoef,,,1.  Adrian Verhoef
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,2,Geoff Hand,Geoff Hand,,,2.  Geoff Hand
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,3,Tim Shepard,Tim Shepard,,,3.  Tim Shepard
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,4,Ben Cochrane,Ben Cochrane,,,4.  Ben Cochrane
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,1,"Jim ""Toes"" Fitzgerald  (26)","Jim ""Toes"" Fitzgerald  (26)",,,"1. Jim ""Toes"" Fitzgerald  (26)"
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,2,Yossarian Kelley  (28),Yossarian Kelley  (28),,,2. Yossarian Kelley  (28)
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,3,Greg Potts (29),Greg Potts (29),,,3. Greg Potts (29)
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,4,"& 5. Jim Cobb, John Leys  (29)","& 5. Jim Cobb, John Leys  (29)",,,"4. & 5. Jim Cobb, John Leys  (29)"
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,1,Jared Clark  (31),Jared Clark  (31),,,1. Jared Clark  (31)
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,2,Pat Quinn  (32)  Thomas Whitworth  (32),Pat Quinn  (32)  Thomas Whitworth  (32),,,2. Pat Quinn  (32)  Thomas Whitworth  (32)
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,1,Chard Cook and Andy Ronald (24),Chard Cook and Andy Ronald (24),,,1.  Chard Cook and Andy Ronald (24)
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,2,John Leys and Greg Potts (26),John Leys and Greg Potts (26),,,2.  John Leys and Greg Potts (26)
857881519,1997,11th Annual Vancouver Open (and Worlds Warm-Up),net,,,3,Jim Cobb and Yossarian Kelley (26),Jim Cobb and Yossarian Kelley (26),,,3.  Jim Cobb and Yossarian Kelley (26)
859400929,1997,Montreal International Footbag Championships,mixed,,,47,"kickers from as far as Vancouver, BC, Arizona, Texas and the","kickers from as far as Vancouver, BC, Arizona, Texas and the",,,"47 kickers from as far as Vancouver, BC, Arizona, Texas and the"
859400929,1997,Montreal International Footbag Championships,mixed,,OPEN SINGLES NET,1,Emmanuel Bouchard,Emmanuel Bouchard,,,1. Emmanuel Bouchard
859400929,1997,Montreal International Footbag Championships,mixed,,OPEN SINGLES NET,2,Martin Cote,Martin Cote,,,2. Martin Cote
859400929,1997,Montreal International Footbag Championships,mixed,,OPEN SINGLES NET,3,Yves Archambault,Yves Archambault,,,3. Yves Archambault
859400929,1997,Montreal International Footbag Championships,mixed,,OPEN SINGLES NET,3,Alexis Deschenes (tie for 3rd place),Alexis Deschenes (tie for 3rd place),,,3. Alexis Deschenes (tie for 3rd place)
859400929,1997,Montreal International Footbag Championships,mixed,,WOMEN'S SINGLES NET,1,Tina Lewis,Tina Lewis,,,1. Tina Lewis
859400929,1997,Montreal International Footbag Championships,mixed,,WOMEN'S SINGLES NET,2,Amy Westberg,Amy Westberg,,,2. Amy Westberg
859400929,1997,Montreal International Footbag Championships,mixed,,WOMEN'S SINGLES NET,3,Ann Lasken,Ann Lasken,,,3. Ann Lasken
859400929,1997,Montreal International Footbag Championships,mixed,,WOMEN'S SINGLES NET,4,Julie Bienvenue,Julie Bienvenue,,,4. Julie Bienvenue
859400929,1997,Montreal International Footbag Championships,mixed,,WOMEN'S SINGLES NET,1,Andrew Morgan / Patrick Asswad,Andrew Morgan|Patrick Asswad,1,,1. Andrew Morgan / Patrick Asswad
859400929,1997,Montreal International Footbag Championships,mixed,,WOMEN'S SINGLES NET,2,Martin Cote / Martin Graton,Martin Cote|Martin Graton,1,,2. Martin Cote / Martin Graton
859400929,1997,Montreal International Footbag Championships,mixed,,WOMEN'S SINGLES NET,3,Brent Welch / Chris Ott,Brent Welch|Chris Ott,1,,3. Brent Welch / Chris Ott
