result_id,canonical_event_id,division_raw,place,player_name_raw,person_id,person_canon,resolution_status,source_type
c8b42b5066,1c74083104,Open Dbls Net,2,Billy Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,Bill Hayne,AUTOACCEPTED,FBW
9cb35882ec,1c74083104,Open Dbls Net,3,Jim Caveney,,,REVIEW_NEEDED,FBW
9cb35882ec,1c74083104,Open Dbls Net,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
578d8c715d,1c74083104,Women's Sgls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
2c75b7b169,1c74083104,Women's Sgls Net,2,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
4d64d3a78d,1c74083104,Women's Sgls Net,3,Trudy Archdale,3b25f805-f97e-528c-915d-3647ecaa8914,Trudy Archdale,MATCHED,FBW
2224538390,1c74083104,Women's Dbls Net,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
2224538390,1c74083104,Women's Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
3cc053933b,1c74083104,Women's Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
3cc053933b,1c74083104,Women's Dbls Net,2,Trudy Archdale,3b25f805-f97e-528c-915d-3647ecaa8914,Trudy Archdale,MATCHED,FBW
423392d4af,1c74083104,Women's Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
423392d4af,1c74083104,Women's Dbls Net,3,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,Suzanne Beauchemin,MATCHED,FBW
702c9aabf0,1c74083104,Mixed Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
702c9aabf0,1c74083104,Mixed Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
b6d38cb659,1c74083104,Mixed Dbls Net,2,Trudy Archdale,3b25f805-f97e-528c-915d-3647ecaa8914,Trudy Archdale,MATCHED,FBW
b6d38cb659,1c74083104,Mixed Dbls Net,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,FBW
f5f4fd8437,1c74083104,Mixed Dbls Net,3,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
f5f4fd8437,1c74083104,Mixed Dbls Net,3,Jim Caveney,,,REVIEW_NEEDED,FBW
4fb1b6b50a,1c74083104,Open Sgls Freestyle,1,Kenny Shults,,,REVIEW_NEEDED,FBW
8c815d1080,1c74083104,Open Sgls Freestyle,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
bba60dd30e,1c74083104,Open Sgls Freestyle,3,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
63be9817f8,1c74083104,Open Team Freestyle,1,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,FBW
63be9817f8,1c74083104,Open Team Freestyle,1,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,Greg Cortopassi,MATCHED,FBW
e7aa5fd623,1c74083104,Open Team Freestyle,2,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
e7aa5fd623,1c74083104,Open Team Freestyle,2,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,Bill Bethurum,MATCHED,FBW
9777d6e24e,1c74083104,Open Team Freestyle,3,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
9777d6e24e,1c74083104,Open Team Freestyle,3,Bill Langbehn,40fa16ff-a418-5da9-914e-3a09e231f2a7,Bill Langbehn,MATCHED,FBW
09d3d80f9b,1c74083104,Women's Sgls Freestyle,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
3e2ab9f484,1c74083104,Women's Team Freestyle,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
3e2ab9f484,1c74083104,Women's Team Freestyle,1,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
9f1daaed99,1c74083104,Women's Team Freestyle,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
9f1daaed99,1c74083104,Women's Team Freestyle,2,Kim Era,b76be9ba-0d58-5747-8ab1-11f3e3e5cc8d,Kim Era,MATCHED,FBW
61f84722ea,1c74083104,Open Sgls Consecutive,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,FBW
33738329f2,1c74083104,Open Sgls Consecutive,2,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
1e628d85b4,1c74083104,Open Sgls Consecutive,3,Fred Barnum,06e833ec-f06f-50fb-9c56-390ca839e23f,Fred Barnum,MATCHED,FBW
10e6bb7299,1c74083104,Open Dbls Consecutive,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
10e6bb7299,1c74083104,Open Dbls Consecutive,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
9ec5a31726,1c74083104,Open Dbls Consecutive,2,Chris Ott,8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,MATCHED,FBW
9ec5a31726,1c74083104,Open Dbls Consecutive,2,Jeff Johnson,76c8b933-3ec9-53e9-b2a7-a862b32704db,Jeff Johnson,MATCHED,FBW
cdf074c8e9,1c74083104,Open Dbls Consecutive,3,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,FBW
cdf074c8e9,1c74083104,Open Dbls Consecutive,3,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
200966ab89,b4b6a194e2,Men's Overall,1,Kenny Shults,,,REVIEW_NEEDED,FBW
8a606ba8b4,b4b6a194e2,Women's Overall,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
9d0f6e9bb3,b4b6a194e2,Open Sgls Net,1,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
3ce96ecbb6,b4b6a194e2,Open Sgls Net,2,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
763957a5b0,b4b6a194e2,Open Sgls Net,3,Kenny Shults,,,REVIEW_NEEDED,FBW
ed350252b3,b4b6a194e2,Open Dbls Net,1,Kenny Shults,,,REVIEW_NEEDED,FBW
ed350252b3,b4b6a194e2,Open Dbls Net,1,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,FBW
89e7ab5a9a,b4b6a194e2,Open Dbls Net,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
89e7ab5a9a,b4b6a194e2,Open Dbls Net,2,Billy Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,Bill Hayne,AUTOACCEPTED,FBW
cc5eee263f,b4b6a194e2,Open Dbls Net,3,Jim Caveney,,,REVIEW_NEEDED,FBW
cc5eee263f,b4b6a194e2,Open Dbls Net,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
aadb2b58fb,b4b6a194e2,Women's Sgls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
ded1873b47,b4b6a194e2,Women's Sgls Net,2,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
f653acb622,b4b6a194e2,Women's Sgls Net,3,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
d65e8c0b51,b4b6a194e2,Women's Dbls Net,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
d65e8c0b51,b4b6a194e2,Women's Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
70ed462d12,b4b6a194e2,Women's Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
70ed462d12,b4b6a194e2,Women's Dbls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
7ad0a3f708,b4b6a194e2,Women's Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
7ad0a3f708,b4b6a194e2,Women's Dbls Net,3,Trudy Archdale,3b25f805-f97e-528c-915d-3647ecaa8914,Trudy Archdale,MATCHED,FBW
ae589cca2a,b4b6a194e2,Mixed Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
ae589cca2a,b4b6a194e2,Mixed Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
7296f8689d,b4b6a194e2,Mixed Dbls Net,2,Trudy Archdale,3b25f805-f97e-528c-915d-3647ecaa8914,Trudy Archdale,MATCHED,FBW
7296f8689d,b4b6a194e2,Mixed Dbls Net,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,FBW
1ffd6cf261,b4b6a194e2,Mixed Dbls Net,3,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
1ffd6cf261,b4b6a194e2,Mixed Dbls Net,3,Jim Caveney,,,REVIEW_NEEDED,FBW
7b58e37102,b4b6a194e2,Open Sgls Freestyle,1,Kenny Shults,,,REVIEW_NEEDED,FBW
3a2033be5b,b4b6a194e2,Open Sgls Freestyle,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
54ea5d712c,b4b6a194e2,Open Sgls Freestyle,3,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
222d5250b4,b4b6a194e2,Open Team Freestyle,1,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,FBW
222d5250b4,b4b6a194e2,Open Team Freestyle,1,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,Greg Cortopassi,MATCHED,FBW
fc8c9ac9bd,b4b6a194e2,Open Team Freestyle,2,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
fc8c9ac9bd,b4b6a194e2,Open Team Freestyle,2,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,Bill Bethurum,MATCHED,FBW
d61031d6fe,b4b6a194e2,Open Team Freestyle,3,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
d61031d6fe,b4b6a194e2,Open Team Freestyle,3,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
94f03e5ba5,b4b6a194e2,Women's Team Freestyle,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
94f03e5ba5,b4b6a194e2,Women's Team Freestyle,1,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
caae46db4a,b4b6a194e2,Women's Team Freestyle,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
caae46db4a,b4b6a194e2,Women's Team Freestyle,2,Kim Era,b76be9ba-0d58-5747-8ab1-11f3e3e5cc8d,Kim Era,MATCHED,FBW
9a6d30681d,b4b6a194e2,Open Sgls Consecutive,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,FBW
712301f2d0,b4b6a194e2,Open Sgls Consecutive,2,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
d2686fd87e,b4b6a194e2,Open Sgls Consecutive,3,Fred Barnum,06e833ec-f06f-50fb-9c56-390ca839e23f,Fred Barnum,MATCHED,FBW
0a9c19486a,b4b6a194e2,Open Dbls Consecutive,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
0a9c19486a,b4b6a194e2,Open Dbls Consecutive,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
aba64ade31,b4b6a194e2,Open Dbls Consecutive,2,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,FBW
aba64ade31,b4b6a194e2,Open Dbls Consecutive,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
dad844aacb,b4b6a194e2,Open Dbls Consecutive,3,Chris Ott,8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,MATCHED,FBW
dad844aacb,b4b6a194e2,Open Dbls Consecutive,3,Jeff Johnson,76c8b933-3ec9-53e9-b2a7-a862b32704db,Jeff Johnson,MATCHED,FBW
1f5a0a6030,8667de3590,Men's Overall,1,Kenny Shults,,,REVIEW_NEEDED,FBW
f36e5ed86e,8667de3590,Women's Overall,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
385f4979ca,8667de3590,Open Sgls Net,1,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
1196d3c1d6,8667de3590,Open Sgls Net,2,Kenny Shults,,,REVIEW_NEEDED,FBW
ccfeaacef0,8667de3590,Open Sgls Net,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
d4415c65aa,8667de3590,Open Dbls Net,1,Kenny Shults,,,REVIEW_NEEDED,FBW
d4415c65aa,8667de3590,Open Dbls Net,1,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,FBW
0853829c98,8667de3590,Open Dbls Net,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
0853829c98,8667de3590,Open Dbls Net,2,Billy Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,Bill Hayne,AUTOACCEPTED,FBW
3086357581,8667de3590,Open Dbls Net,3,Kevin Courtney,eb40c6a6-7e80-5190-b77d-47a47735bc0b,Kevin Courtney,MATCHED,FBW
3086357581,8667de3590,Open Dbls Net,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
c7164ab3e2,8667de3590,Women's Sgls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
f195cda10c,8667de3590,Women's Sgls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
45b3aa75f0,8667de3590,Women's Sgls Net,3,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
0acde5f131,8667de3590,Women's Dbls Net,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
0acde5f131,8667de3590,Women's Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
32fb6ac835,8667de3590,Women's Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
32fb6ac835,8667de3590,Women's Dbls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
23fc6dc863,8667de3590,Women's Dbls Net,3,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,Suzanne Beauchemin,MATCHED,FBW
23fc6dc863,8667de3590,Women's Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
9742fccd85,8667de3590,Mixed Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
9742fccd85,8667de3590,Mixed Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
79d2a2dc74,8667de3590,Mixed Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
79d2a2dc74,8667de3590,Mixed Dbls Net,2,Jim Caveney,,,REVIEW_NEEDED,FBW
25572d7bdd,8667de3590,Mixed Dbls Net,3,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,Suzanne Beauchemin,MATCHED,FBW
25572d7bdd,8667de3590,Mixed Dbls Net,3,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
bbffd8bf78,8667de3590,Open Sgls Freestyle,1,Kenny Shults,,,REVIEW_NEEDED,FBW
51e97b0321,8667de3590,Open Sgls Freestyle,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
add9793d9d,8667de3590,Open Sgls Freestyle,3,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
9cc53184dd,8667de3590,Open Team Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
9cc53184dd,8667de3590,Open Team Freestyle,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
e14d194aeb,8667de3590,Open Team Freestyle,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,FBW
e14d194aeb,8667de3590,Open Team Freestyle,2,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,Greg Cortopassi,MATCHED,FBW
db57deeee9,8667de3590,Open Team Freestyle,3,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
db57deeee9,8667de3590,Open Team Freestyle,3,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,Bill Bethurum,MATCHED,FBW
f049610d9a,8667de3590,Open Sgls Consecutive,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,FBW
eaa8576ec5,8667de3590,Open Sgls Consecutive,2,Fred Barnum,06e833ec-f06f-50fb-9c56-390ca839e23f,Fred Barnum,MATCHED,FBW
f225e65ead,8667de3590,Open Sgls Consecutive,3,Chris Ott,8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,MATCHED,FBW
a13e185a84,8667de3590,Open Dbls Consecutive,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
a13e185a84,8667de3590,Open Dbls Consecutive,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
22b484a6ab,8667de3590,Open Dbls Consecutive,2,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,FBW
22b484a6ab,8667de3590,Open Dbls Consecutive,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
28c3bb0f22,8667de3590,Open Dbls Consecutive,3,Chris Ott,8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,MATCHED,FBW
28c3bb0f22,8667de3590,Open Dbls Consecutive,3,Jeff Johnson,76c8b933-3ec9-53e9-b2a7-a862b32704db,Jeff Johnson,MATCHED,FBW
2717571a1b,d272be24f7,Men's Overall,1,Kenny Shults,,,REVIEW_NEEDED,FBW
197b55fd74,d272be24f7,Women's Overall,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
91ab982d3f,d272be24f7,Open Sgls Net,1,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
f73d4d9b19,d272be24f7,Open Sgls Net,2,Kenny Shults,,,REVIEW_NEEDED,FBW
6214c69aaa,d272be24f7,Open Sgls Net,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
16f1b5d33e,d272be24f7,Open Dbls Net,1,Kenny Shults,,,REVIEW_NEEDED,FBW
16f1b5d33e,d272be24f7,Open Dbls Net,1,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,FBW
56b49f6c1d,d272be24f7,Open Dbls Net,2,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
56b49f6c1d,d272be24f7,Open Dbls Net,2,Kevin Courtney,eb40c6a6-7e80-5190-b77d-47a47735bc0b,Kevin Courtney,MATCHED,FBW
986da1d7ba,d272be24f7,Open Dbls Net,3,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
986da1d7ba,d272be24f7,Open Dbls Net,3,Billy Hayne,92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,Bill Hayne,AUTOACCEPTED,FBW
6482d59bab,d272be24f7,Women's Sgls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
976e07eb51,d272be24f7,Women's Sgls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
ca6ba8ef74,d272be24f7,Women's Sgls Net,3,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
f723d57407,d272be24f7,Women's Dbls Net,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
f723d57407,d272be24f7,Women's Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
378ef3a84d,d272be24f7,Women's Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
378ef3a84d,d272be24f7,Women's Dbls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
e98afa7a35,d272be24f7,Women's Dbls Net,3,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,Suzanne Beauchemin,MATCHED,FBW
e98afa7a35,d272be24f7,Women's Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
1f38d1bb9a,d272be24f7,Mixed Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
1f38d1bb9a,d272be24f7,Mixed Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
93f816256a,d272be24f7,Mixed Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
93f816256a,d272be24f7,Mixed Dbls Net,2,Jim Caveney,,,REVIEW_NEEDED,FBW
54bd7d1507,d272be24f7,Mixed Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
54bd7d1507,d272be24f7,Mixed Dbls Net,3,Kenny Shults,,,REVIEW_NEEDED,FBW
bce72d89a4,d272be24f7,Open Sgls Freestyle,1,Kenny Shults,,,REVIEW_NEEDED,FBW
3253e9a6fa,d272be24f7,Open Sgls Freestyle,2,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
0cb6410ec4,d272be24f7,Open Sgls Freestyle,3,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
570329313c,d272be24f7,Open Team Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
570329313c,d272be24f7,Open Team Freestyle,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
509be80dd1,d272be24f7,Open Team Freestyle,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,FBW
509be80dd1,d272be24f7,Open Team Freestyle,2,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,Greg Cortopassi,MATCHED,FBW
6c37b8f004,d272be24f7,Open Team Freestyle,3,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
6c37b8f004,d272be24f7,Open Team Freestyle,3,Bill Bethurum,67af5b3f-6e16-530a-8841-409debf11fb0,Bill Bethurum,MATCHED,FBW
f88a3c383f,d272be24f7,Open Sgls Consecutive,1,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,FBW
0b02d0d74a,d272be24f7,Open Sgls Consecutive,2,Fred Barnum,06e833ec-f06f-50fb-9c56-390ca839e23f,Fred Barnum,MATCHED,FBW
b7fb3a7081,d272be24f7,Open Sgls Consecutive,3,John Lind,290ed496-1837-57fd-820d-a907ba6ea20b,John Lind,MATCHED,FBW
ad83a1d48f,d272be24f7,Open Dbls Consecutive,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
ad83a1d48f,d272be24f7,Open Dbls Consecutive,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
b4eaa11bd2,d272be24f7,Open Dbls Consecutive,2,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,FBW
b4eaa11bd2,d272be24f7,Open Dbls Consecutive,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
8bfe70a5eb,d272be24f7,Open Dbls Consecutive,3,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
8bfe70a5eb,d272be24f7,Open Dbls Consecutive,3,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,FBW
3be61a5185,334c632f6e,Men's Overall,1,Kenny Shults,,,REVIEW_NEEDED,FBW
31a6881708,334c632f6e,Women's Overall,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
