year,division_category,division_canon,place,competitor_type,person_canon,team_display_name,coverage_flag
2008,sideline,2 Square,3,player,Marcin Staron,,complete
2008,sideline,Novice Consecutives,1,player,Alex Davidson,,complete
2008,sideline,Open Glow Four Square,1,player,Kevin Regamey,,complete
2008,sideline,Open Glow Four Square,2,player,Rory Dawson,,complete
2008,sideline,Open Glow Four Square,3,player,Manna Mpepo,,complete
2008,unknown,Open Short Technical Program,1,player,Jakob Wagner,,complete
2008,unknown,Open Short Technical Program,2,player,Olaf Piwowar,,complete
2008,unknown,Open Short Technical Program,3,player,Sergey Kozlov,,complete
2008,unknown,Unknown,1,player,Jonathan Schneider,,complete
2008,unknown,Unknown,2,player,Curtis Taylor,,complete
2008,unknown,Unknown,3,player,James Roberts,,complete
2007,freestyle,Best Trick,1,player,Jorden Moir,,complete
2007,freestyle,Best Trick,2,player,Will Digges,,complete
2007,freestyle,Best Trick,3,player,Nick Laroche,,complete
2007,freestyle,Big One ? Trick Competition,1,player,Szymon Kalwak,,complete
2007,freestyle,Big One ? Trick Competition,2,player,Worek Jakub,,complete
2007,freestyle,Big One ? Trick Competition,3,player,Gielnicki Damian,,complete
2007,freestyle,Circle,1,player,Jim Penske,,complete
2007,freestyle,Circle,1,player,Milan Benda,,complete
2007,freestyle,Circle,2,player,Nick Landes,,complete
2007,freestyle,Circle,2,player,Jakob Wagner,,complete
2007,freestyle,Circle,3,player,Scott Bevier,,complete
2007,freestyle,Circle,3,player,Tina Aeberli,,complete
2007,freestyle,Circle,4,player,Justin Dale,,complete
2007,freestyle,Circle,4,player,Max Kerkhoff,,complete
2007,freestyle,Circle Comp,1,player,Jim Penske,,complete
2007,freestyle,Circle Comp,2,player,Justin Dale,,complete
2007,freestyle,Circle Comp,3,player,Daryl Genz,,complete
2007,freestyle,Circle Comp,4,player,Kyle Hewitt,,complete
2007,freestyle,Circle Competition,1,player,Juho Marjo,,complete
2007,freestyle,Circle Competition,2,player,Aleksi Airinen,,complete
2007,freestyle,Circle Competition,3,player,Mikko Lepisto,,complete
2007,freestyle,Circle Competition,4,player,Toni Pääkkönen,,complete
2007,freestyle,Circle Contest,1,player,Gielnicki Damian,,complete
2007,freestyle,Circle Contest,1,player,Damian Gielnicki,,complete
2007,freestyle,Circle Contest,1,player,Damian Gielnicki,,complete
2007,freestyle,Circle Contest,1,player,Szymon Kalwak,,complete
2007,freestyle,Circle Contest,2,player,Szymon Kalwak,,complete
2007,freestyle,Circle Contest,2,player,Arkadiusz Dudzinski,,complete
2007,freestyle,Circle Contest,2,player,Jakob Wagner,,complete
2007,freestyle,Circle Contest,2,player,Marcin Bujko,,complete
2007,freestyle,Circle Contest,3,player,Bujko Marcin,,complete
2007,freestyle,Circle Contest,3,player,Maciej Bujko,,complete
2007,freestyle,Circle Contest,3,player,Wiktor Debski,,complete
2007,freestyle,Circle Contest,3,player,Yves Kreil,,complete
2007,freestyle,Circle Contest,4,player,Wiktor Debski,,complete
2007,freestyle,Circle Contest Final,1,player,Vaclav Klouda,,complete
2007,freestyle,Circle Contest Final,2,player,Jorden Moir,,complete
2007,freestyle,Circle Contest Final,3,player,Jim Penske,,complete
2007,freestyle,Four Square,1,player,Szymon Kalwak,,complete
2007,freestyle,Four Square,2,player,Micha Biarda,,complete
2007,freestyle,Four Square,3,player,Wiktor Debski,,complete
2007,freestyle,Four Square,4,player,Kamil Hucał,,complete
2007,freestyle,Freestyle Big 3,1,player,Arkadiusz Dudzinski,,complete
2007,freestyle,Freestyle Big 3,2,player,Damian Gielnicki,,complete
2007,freestyle,Freestyle Big 3,3,player,Szymon Kalwak,,complete
2007,freestyle,Freestyle Big 3,4,player,Damian Piechocki,,complete
2007,freestyle,Freestyle Big 3,5,player,Jakub Grabarczyk,,complete
2007,freestyle,Freestyle Big 3,6,player,Pawel Rozek,,complete
2007,freestyle,Freestyle Big 3,7,player,Piotr Kurt,,complete
2007,freestyle,Freestyle Most Rippin' Run,1,player,Arkadiusz Dudzinski,,complete
2007,freestyle,Freestyle Most Rippin' Run,2,player,Damian Gielnicki,,complete
2007,freestyle,Freestyle Most Rippin' Run,3,player,Maciej Bujko,,complete
2007,freestyle,Freestyle Most Rippin' Run,4,player,Damian Piechocki,,complete
2007,freestyle,Freestyle Routines,1,player,Arkadiusz Dudzinski,,mostly_complete
2007,freestyle,Freestyle Routines,2,player,Damian Gielnicki,,mostly_complete
2007,freestyle,Freestyle Routines,3,player,Maciej Bujko,,mostly_complete
2007,freestyle,Freestyle Routines,4,player,Jakub Grabarczyk,,mostly_complete
2007,freestyle,Freestyle Routines,5,player,Kamil Hucał,,mostly_complete
2007,freestyle,Freestyle Routines,6,player,Pawel Fraczek,,mostly_complete
2007,freestyle,Freestyle Routines,7,player,Wojciech Ignaczak,,mostly_complete
2007,freestyle,Freestyle Routines,8,player,Szymon Kalwak,,mostly_complete
2007,freestyle,Freestyle Routines,9,player,Pawe Rytelewski,,mostly_complete
2007,freestyle,Freestyle Routines,9,player,Pawel Rozek,,mostly_complete
2007,freestyle,Freestyle Routines,11,player,Kamil Burzyński,,mostly_complete
2007,freestyle,Freestyle Routines,11,player,Mariusz Wilk,,mostly_complete
2007,freestyle,Freestyle Routines,13,player,Adam Cieszkiel,,mostly_complete
2007,freestyle,Freestyle Routines,13,player,Bartek Rzasa,,mostly_complete
2007,freestyle,Freestyle Routines,15,player,Krzysztof Sobótka,,mostly_complete
2007,freestyle,Freestyle Routines,15,player,Sebastian Jurzysta,,mostly_complete
2007,freestyle,Freestyle Routines Finals,1,player,Benny Kellman,,complete
2007,freestyle,Freestyle Routines Finals,1,player,Jonathan Schneider,,complete
2007,freestyle,Freestyle Routines Finals,2,player,Benny Kellman,,complete
2007,freestyle,Freestyle Routines Finals,2,player,Jonathan Schneider,,complete
2007,freestyle,Freestyle Routines Finals,3,player,Chris Balch,,complete
2007,freestyle,Freestyle Routines Finals,3,player,Dan Greer,,complete
2007,freestyle,Freestyle Routines Finals,4,player,Chris Balch,,complete
2007,freestyle,Freestyle Routines Finals,4,player,Dan Greer,,complete
2007,freestyle,Freestyle Routines Finals,5,player,Drew Martin,,complete
2007,freestyle,Freestyle Routines Finals,6,player,Theodore Fritsch,,complete
2007,freestyle,Freestyle-,1,player,Sergey Kozlov,,complete
2007,freestyle,Freestyle-,2,player,Nikolay Frolov,,complete
2007,freestyle,Freestyle-,3,player,Sergey Kaplin,,complete
2007,freestyle,Freestyle-,4,player,Pavel Motorov,,complete
2007,freestyle,Freestyle-,5,player,Nikita Alexandrov,,complete
2007,freestyle,Freestyle-,6,player,Alexander Semichev,,complete
2007,freestyle,Intermediate,1,player,Zeb Jackson,,complete
2007,freestyle,Intermediate,1,player,David Beyers,,mostly_complete
2007,freestyle,Intermediate,2,player,Jake Wren,,complete
2007,freestyle,Intermediate,2,player,Adrienne Dukes,,mostly_complete
2007,freestyle,Intermediate,2,player,Drew Martin,,mostly_complete
2007,freestyle,Intermediate,3,player,Kyle Hewitt,,complete
2007,freestyle,Intermediate,4,player,Zac Jackson,,complete
2007,freestyle,Intermediate,4,player,Ryan Davies,,mostly_complete
2007,freestyle,Intermediate,5,player,Scott Behmer,,complete
2007,freestyle,Intermediate,5,player,George Barron,,mostly_complete
2007,freestyle,Intermediate,6,player,Ben Benulis,,complete
2007,freestyle,Intermediate,6,player,Karen Lightner,,mostly_complete
2007,freestyle,Intermediate Circle Contest,1,player,Jorden Moir,,complete
2007,freestyle,Intermediate Circle Contest,1,player,Josh Lackey,,complete
2007,freestyle,Intermediate Circle Contest,2,player,Dan Cyr,,complete
2007,freestyle,Intermediate Circle Contest,2,player,Will Digges,,complete
2007,freestyle,Intermediate Circle Contest,3,player,Cass Taylor,,complete
2007,freestyle,Intermediate Circle Contest,3,player,Nick Laroche,,complete
2007,freestyle,Intermediate Circle Contest,4,player,Camille Surovy,,complete
2007,freestyle,Intermediate Freestyle,1,player,Wilk Mariusz,,complete
2007,freestyle,Intermediate Freestyle,1,player,Armin Moayad,,complete
2007,freestyle,Intermediate Freestyle,2,player,Cezary Śmigulski,,complete
2007,freestyle,Intermediate Freestyle,2,player,Peter Wallner,,complete
2007,freestyle,Intermediate Freestyle,3,player,Kutyniuk Kacper,,complete
2007,freestyle,Intermediate Freestyle,3,player,Manfred Neuweg,,complete
2007,freestyle,Intermediate Freestyle,4,player,Zalewski Marek,,complete
2007,freestyle,Intermediate Freestyle,5,player,Michal Miszkiel,,complete
2007,freestyle,Intermediate Freestyle,6,player,Król Tomasz,,complete
2007,freestyle,Intermediate Freestyle,7,player,Paweł Holiczko,,complete
2007,freestyle,Intermediate Freestyle,8,player,Robert Szymański,,complete
2007,freestyle,Intermediate Routines,1,player,Kyle Hewitt,,complete
2007,freestyle,Intermediate Routines,1,player,David Beyers,,complete
2007,freestyle,Intermediate Routines,2,player,Jake Wren,,complete
2007,freestyle,Intermediate Routines,2,player,Adrienne Dukes,,complete
2007,freestyle,Intermediate Routines,3,player,Zac Jackson,,complete
2007,freestyle,Intermediate Routines,3,player,Theodore Fritsch,,complete
2007,freestyle,Intermediate Shred 30,1,player,Kyle Hewitt,,complete
2007,freestyle,Intermediate Shred 30,1,player,Jessica Archer,,complete
2007,freestyle,Intermediate Shred 30,2,player,Jake Wren,,complete
2007,freestyle,Intermediate Shred 30,2,player,Manna Mpepo,,complete
2007,freestyle,Intermediate Shred 30,3,player,Dylan Johnson,,complete
2007,freestyle,Intermediate Shred 30,3,player,Scott Ellenberger,,complete
2007,freestyle,Intermediate Shred 30,4,player,Zac Jackson,,complete
2007,freestyle,Intermediate Shred 30,4,player,Andrew Dunford,,complete
2007,freestyle,Intermediate Shred :30,1,player,Kyle Hewitt,,complete
2007,freestyle,Intermediate Shred :30,2,player,Ben Roscoe,,complete
2007,freestyle,Intermediate Shred :30,3,player,Zac Miley,,complete
2007,freestyle,Intermediate Shred :30,4,player,Zachary Forth,,complete
2007,freestyle,Intermediate Shred :30,5,player,Jake Wren,,complete
2007,freestyle,Intermediate Shred :30,6,player,Zeb Jackson,,complete
2007,freestyle,Intermediate Shred :30,7,player,Dylan Johnson,,complete
2007,freestyle,Intermediate Shred :30,8,player,Kevin Cronk,,complete
2007,freestyle,Intermediate Shred :30,9,player,Cody Carter,,complete
2007,freestyle,Intermediate Shred :30,10,player,Rafael Abril,,complete
2007,freestyle,Intermediate Shred :30,11,player,Hideki Yamamoto,,complete
2007,freestyle,Intermediate Shred :30,12,player,Nick London,,complete
2007,freestyle,Intermediate Shred :30,13,player,Mathieu Soucy,,complete
2007,freestyle,Intermediate Shred :30,14,player,Jeff Overbo,,complete
2007,freestyle,Intermediate Shred :30,15,player,Erik Chang,,complete
2007,freestyle,Intermediate Shred :30,16,player,Brian Dennis,,complete
2007,freestyle,Intermediate Shred :30,17,player,Ben Benulis,,complete
2007,freestyle,Intermediate Shred :30,18,player,Denton Louis,,complete
2007,freestyle,Intermediate Shred :30,19,player,Anthony Grieshaber,,complete
2007,freestyle,Intermediate Shred30,1,player,Tony Whitney,,complete
2007,freestyle,Intermediate Shred30,2,player,Denton Louis,,complete
2007,freestyle,Intermediate Sick 1,1,player,Manna Mpepo,,complete
2007,freestyle,Intermediate Sick 1,2,player,Jessica Archer,,complete
2007,freestyle,Intermediate Sick 1,3,player,Andrew Dunford,,complete
2007,freestyle,Intermediate Sick 1,4,player,Scott Ellenberger,,complete
2007,freestyle,Intermediate Sick Trick,1,player,Jake Wren,,complete
2007,freestyle,Intermediate Sick Trick,2,player,Zac Jackson,,complete
2007,freestyle,Intermediate Sick Trick,3,player,Dylan Johnson,,complete
2007,freestyle,Intermediate Sick Trick,4,player,Kyle Hewitt,,complete
2007,freestyle,Intermediate Singles,1,player,Chris Cleaver,,complete
2007,freestyle,Intermediate Singles,2,player,Kevin Fura,,complete
2007,freestyle,Intermediate Singles,3,player,Theodore Fritsch,,complete
2007,freestyle,Intermediate Singles,4,player,Mark Hunsburger,,complete
2007,freestyle,Intermediate Singles Freestyle,1,player,Martin Wallner,,complete
2007,freestyle,Intermediate Singles Freestyle,2,player,Alain Custovic,,complete
2007,freestyle,Intermediate Singles Freestyle,3,player,Nenad Kovjenic,,complete
2007,freestyle,Intermediate Singles Freestyle,4,player,Karim Mraz,,complete
2007,freestyle,Intermediate Singles Freestyle,5,player,Sébastien Maillet,,complete
2007,freestyle,Intermediate Singles Routines,1,player,Aleksei Zikin,,complete
2007,freestyle,Intermediate Singles Routines,2,player,Christopher Larndorfer,,complete
2007,freestyle,Intermediate Singles Routines,3,player,Wojciech Popow,,complete
2007,freestyle,Intermediate Singles Routines,4,player,Julien Appolonio,,complete
2007,freestyle,Intermediate Singles Routines,5,player,Mario Vazquez Mesa,,complete
2007,freestyle,Intermediate Singles Routines,6,player,Nis Petersen,,complete
2007,freestyle,Intermediate Singles Routines,7,player,Tomas Solc,,complete
2007,freestyle,Intermediate Singles Routines,8,player,Laurenz Prokopp,,complete
2007,freestyle,Ironman,1,player,Ben Kellman,,complete
2007,freestyle,Masters Singles,1,player,Yves Archambault,,complete
2007,freestyle,Masters Singles,2,player,Joe Solonoski,,complete
2007,freestyle,Novice Routines,1,player,Charlie McQuaid,,complete
2007,freestyle,Novice Routines,2,player,Dan Knisoll,,complete
2007,freestyle,Novice Routines,3,player,Andrew Bohlin,,complete
2007,freestyle,Novice Routines,4,player,Jason Bohlin,,complete
2007,freestyle,Open,1,player,Jim Penske,,complete
2007,freestyle,Open,1,player,Jamie Lepley,,complete
2007,freestyle,Open,2,player,Andrew Grant,,complete
2007,freestyle,Open,2,player,Jeremy Walters,,complete
2007,freestyle,Open,3,player,Byrin Wylie,,complete
2007,freestyle,Open,3,player,Erroll Stryker,,complete
2007,freestyle,Open,4,player,Nick Landes,,complete
2007,freestyle,Open,4,player,Dan Greer,,complete
2007,freestyle,Open,5,player,Rory Dawson,,complete
2007,freestyle,Open,5,player,Jim Hankins,,complete
2007,freestyle,Open,6,player,Daryl Genz,,complete
2007,freestyle,Open,7,player,Kevin Regamey,,complete
2007,freestyle,Open,8,player,Luis Monhollon,,complete
2007,freestyle,Open Circle,1,player,Jorden Moir,,complete
2007,freestyle,Open Circle Contest,1,player,Mikko Lepisto,,complete
2007,freestyle,Open Circle Contest,1,player,Maxime Boucoiran,,complete
2007,freestyle,Open Circle Contest,1,player,David Clavens,,complete
2007,freestyle,Open Circle Contest,2,player,Olaf Piwowar,,complete
2007,freestyle,Open Circle Contest,2,player,Franck Rémy,,complete
2007,freestyle,Open Circle Contest,2,player,Jorden Moir,,complete
2007,freestyle,Open Circle Contest,3,player,Marcin Bujko,,complete
2007,freestyle,Open Circle Contest,3,player,Charles Dupuy,,complete
2007,freestyle,Open Circle Contest,3,player,Will Digges,,complete
2007,freestyle,Open Circle Contest,4,player,Serge Kaldany,,complete
2007,freestyle,Open Circle Contest,4,player,Augustin Tiffou,,complete
2007,freestyle,Open Circle Contest,5,player,Grischa Tellenbach,,complete
2007,freestyle,Open Circle Contest,6,player,Sébastien Maillet,,complete
2007,freestyle,Open Freestyle,1,player,Juho Marjo,,complete
2007,freestyle,Open Freestyle,1,player,Damian Gielnicki,,complete
2007,freestyle,Open Freestyle,1,player,Alexander Trenner,,complete
2007,freestyle,Open Freestyle,1,player,Matthias Lino Schmidt,,complete
2007,freestyle,Open Freestyle,2,player,Toni Pääkkönen,,complete
2007,freestyle,Open Freestyle,2,player,Marcin Bujko,,complete
2007,freestyle,Open Freestyle,2,player,Klemenz Längauer,,complete
2007,freestyle,Open Freestyle,2,player,Matthias Lino Schmidt,,complete
2007,freestyle,Open Freestyle,3,player,Mikko Lepisto,,complete
2007,freestyle,Open Freestyle,3,player,Arkadiusz Dudzinski,,complete
2007,freestyle,Open Freestyle,3,player,Ali Djastranj,,complete
2007,freestyle,Open Freestyle,3,player,Christopher Larndorfer,,complete
2007,freestyle,Open Freestyle,3,player,Klemenz Längauer,,complete
2007,freestyle,Open Freestyle,4,player,Jere Linnanen,,complete
2007,freestyle,Open Freestyle,4,player,Maciej Bujko,,complete
2007,freestyle,Open Freestyle,4,player,Ali Djastranj,,complete
2007,freestyle,Open Freestyle,4,player,Rene Ruehr,,complete
2007,freestyle,Open Freestyle,5,player,Aleksi Airinen,,complete
2007,freestyle,Open Freestyle,5,player,Kamil Wysocki,,complete
2007,freestyle,Open Freestyle,5,player,Christopher Larndorfer,,complete
2007,freestyle,Open Freestyle,5,player,Johanna Nigisch,,complete
2007,freestyle,Open Freestyle,5,player,Prokop Laurenz,,complete
2007,freestyle,Open Freestyle,6,player,Tuukka Antikainen,,complete
2007,freestyle,Open Freestyle,6,player,Szymon Kalwak,,complete
2007,freestyle,Open Freestyle,6,player,Markus Neuweg,,complete
2007,freestyle,Open Freestyle,6,player,Nenad Kovjenic,,complete
2007,freestyle,Open Freestyle,6,player,Rene Ruehr,,complete
2007,freestyle,Open Freestyle,7,player,Bartosz Bubula,,complete
2007,freestyle,Open Freestyle,7,player,Markus Meisinger,,complete
2007,freestyle,Open Freestyle,8,player,Micha Ostrowski,,complete
2007,freestyle,Open Freestyle,8,player,Roman Huber,,complete
2007,freestyle,Open Freestyle Routine,4,player,Jochen Bauer,,complete
2007,freestyle,Open Routines,1,player,Jim Penske,,complete
2007,freestyle,Open Routines,1,player,Vaclav Klouda,,complete
2007,freestyle,Open Routines,2,player,Scott Bevier,,complete
2007,freestyle,Open Routines,2,player,Gordon Bevier,,complete
2007,freestyle,Open Routines,3,player,Justin Dale,,complete
